category,country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Petroleum refining [Energy systems],CZE,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.1900526189,0.494493803,0.5247389620999999,0.5391746874000001,0.7134099307,0.5005686552999999,0.6292579097,0.5992176852,0.5564305096,0.5920061659,0.6434766948,0.8288379187999999,0.8248545377,0.814038363,0.8085173671999999,0.9335382073999999,1.014300687,0.9927662718,1.013852527,0.9131349432,0.9220852244,0.8722954595999999,0.8647123979,0.7661927109,0.8518930401,0.8995968675,0.6299317574,0.9007190468999999,0.8918516041999999,0.9096738072,0.8277019999999999
Petroleum refining [Energy systems],DEU,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),19.059310739999997,17.76808348,18.445454539999997,19.22674976,20.039956809999996,19.55838893,19.774816089999998,19.16239994,20.07360341,20.16264176,20.6297763,19.777600079999996,20.48983512,18.234254489999998,18.95912835,19.50484367,19.39013005,19.138076729999998,19.01764116,18.52408673,18.3556928,17.64423907,17.501491389999998,17.30983258,16.4447463,17.25383944,17.628950219999997,17.32441154,17.35535498,17.522322850000002,16.0058859
Petroleum refining [Energy systems],DNK,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.8413421584999999,0.8975826438,1.004062677,0.9950319873,1.022337681,1.129720076,1.232680848,0.955282483,0.8086973796,0.8287038891999999,0.8439486985,0.8524772304,0.8242156638,0.8526357632999999,0.8455462693,0.8090198464999999,0.8342337878999999,0.8354546748999999,0.7399092658,0.7682270877,0.6962465645,0.7937796537,0.8440457953999999,0.8173898114999999,0.7930581324,0.8679379816999999,0.7691633403,0.8468794957,0.8480506145,0.8352157859,0.6905941
Petroleum refining [Energy systems],DOM,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.0304992305,0.0360340625,0.0360340625,0.03880147849999999,0.0415688945,0.0415688945,0.03880147849999999,0.0415688945,0.03880147849999999,0.0415688945,0.044393964999999994,0.033266646500000004,0.03880147849999999,0.03880147849999999,0.03880147849999999,0.03880147849999999,0.03880147849999999,0.033266646500000004,0.0360340625,0.033266646500000004,0.0360340625,0.033266646500000004,0.0304992305,0.033266646500000004,0.033266646500000004,0.0194295665,0.0304992305,0.024099581,0.022819671099999998,0.022276707839999996,0.019239799999999998
Petroleum refining [Energy systems],DZA,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),2.903325599,3.0890820619999997,2.794032865,3.173277918,2.867559605,2.880040313,3.137974631,3.199361794,2.4568618119999996,3.2461969479999997,3.152712989,2.9294456899999997,2.99147823,3.0944719879999996,2.7273105959999997,2.6430919279999996,2.816544863,2.752805337,3.1996617400000003,3.305109812,3.4923698450000003,3.317586954,3.201572139,3.2572134459999997,3.9378926889999994,4.2622576819999995,4.041206463,3.621106776,3.705918116,3.838857455,3.40561
Petroleum refining [Energy systems],ECU,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.2151574623,0.10913226009999999,0.1897946704,0.17108780999999998,0.1679107954,1.029655372,1.1794515989999999,1.0057545159999999,1.119108027,1.158785162,1.3204894699999998,1.323234577,1.235483269,1.156473419,1.357188814,1.089240885,1.300644049,1.259959514,1.357469809,1.316791885,1.228891181,1.2850394639999998,1.280974925,1.2352745449999998,1.2480290719999998,1.072465857,1.152222067,1.060454525,1.0155999709999999,0.984396466,0.78936212
Petroleum refining [Energy systems],EGY,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),1.6151920649999998,1.652309384,1.6467741519999999,1.63456979,1.6484774599999998,1.69752559,1.714185756,1.413390941,1.415061712,1.24711222,1.6384836249999999,1.084534819,1.106651715,0.8268574865,0.8873339504,0.8960500951999999,0.8901015663999999,0.9225356346,0.8722751176999999,0.8426868586999999,0.9361036437999999,0.8499702349,0.8993191803,0.7812749006,0.8428570079,0.7453497384,0.9751028189,0.8954116161,0.8951551413,0.9012071891,0.808489
Petroleum refining [Energy systems],ERI,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.04547058273,0.02590608865,0.0194295665,0.0166621505,0.0194295665,0.0166621505,0.0194295665,0.011069664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum refining [Energy systems],ESP,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),9.522119843,9.94667955,10.69270742,10.04352074,10.62844874,10.64020447,11.49214161,11.865764429999999,11.895343109999999,12.002290189999998,11.98450329,11.557985239999999,10.679426369999998,11.37313983,11.46425661,11.74634647,12.210679699999998,11.63443882,11.42406945,11.03246421,10.966311489999999,12.30967433,14.98028308,14.55235306,15.02825959,18.41325448,19.242017859999997,18.831214059999997,19.6754493,20.68008892,17.571369899999997
Petroleum refining [Energy systems],ETH,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.13488490749999998,0.110918562,0.008302248,0.011069664,0.011069664,0.011069664,0.011069664,0.005534832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum refining [Energy systems],FIN,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),1.71334657,1.743342808,1.742689968,1.7215915179999999,1.9137284019999998,1.90695559,1.995415491,1.7710773889999998,1.9277881599999998,1.9605292890000001,1.8881494859999999,1.8504031459999999,1.9511638529999997,1.8486862259999999,1.847946627,1.898745774,2.051385738,2.540475892,2.453963771,2.590762916,2.4420299489999997,2.551575566,2.374519683,2.422072495,2.355697492,2.141577887,1.940951343,1.9251258529999997,1.83089885,1.790043442,1.631668
Petroleum refining [Energy systems],FRA,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),14.0904087,14.70550769,14.93420411,15.115160779999998,15.43744018,15.66379608,16.12111655,16.5701574,16.65791926,15.887552699999999,16.85507644,16.01408102,14.4402032,14.58926255,14.28714621,11.26950721,11.76941533,12.82625964,14.622521019999999,13.973982269999999,11.92854222,11.376600869999999,9.371712269,7.910739586,7.724995229,7.917957059,7.453237338999999,7.050295703,6.619803615,6.623849549999999,5.808064128999999
Petroleum refining [Energy systems],GAB,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.0391982345,0.0391982345,0.025082371,0.034136769500000004,0.031212367499999998,0.0391982345,0.025082371,0.0194022825,0.0212019145,0.0179400815,0.0212019145,0.022270446,0.0233389775,0.024632463,0.024126316499999998,0.0253635635,0.026094664,0.028119250279999997,0.03149356028,0.03149356028,0.03149356028,0.027556865,0.04330364528,0.047015386279999995,0.04577813928,0.04504703878,0.04521575428,0.04521575428,0.04559819608,0.03612886561999999,0.037155099999999996
Petroleum refining [Energy systems],GBR,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),17.50620369,18.204016109999998,17.354208559999996,18.36341287,17.748570530000002,18.43011459,18.58348705,18.57503143,18.480977019999997,16.9888649,14.96014874,15.45625914,17.71719104,17.23853222,16.80951855,18.16128739,16.01677832,14.1559242,14.7985885,13.155952039999999,13.279659699999998,13.01783514,13.27085273,11.36959735,9.798389259999999,10.10837402,9.452765270999999,10.29188207,9.748741229,9.552200005999998,7.410755
Petroleum refining [Energy systems],GHA,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.044393964999999994,0.052696213,0.052696213,0.0415688945,0.058231044999999995,0.049928797,0.052696213,0.002767416,0.0415688945,0.0748931955,0.063765877,0.069300709,0.06653329300000001,0.07766061149999999,0.10262500999999999,0.09149769149999999,0.055463629,0.069300709,0.07766061149999999,0.0249643985,0.052696213,0.228468859,0.0901567865,0.13110257949999998,0.039514733999999996,0.011746272,0.08528190349999999,0.0019495085,0.0019495085,0.00196595777,0.001750556
Petroleum refining [Energy systems],GRC,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),2.06874448,2.110322554,2.024278286,2.041017622,2.284004843,2.336850572,2.600258524,2.6064824229999997,2.68575565,2.4155042599999996,2.9476853169999995,2.972229942,3.066870371,2.88183664,3.002923586,3.261704272,3.854270808,3.990393274,3.257309333,3.0541224089999996,3.1658887609999997,2.502334667,3.3981394799999998,4.24100153,4.281424345,4.082816863,4.483407248,4.446217999,4.655668862,4.796212831,3.842827935
Petroleum refining [Energy systems],GTM,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.07907527569999999,0.07907527569999999,0.07907831593999999,0.047161381,0.049928797,0.052696213,0.055463629,0.058231044999999995,0.0304992305,0.03880147849999999,0.0304992305,0.033266646500000004,0.0249643985,0.044997873,0.080358485,0.080452821,0.073969803,0.08362711299999999,0.073969803,0.080358485,0.073989852,0.106136474,0.10286744599999999,0.11261949199999999,0.131859925,0.122201615,0.131859925,0.14708826,0.1559134756,0.16833112749999998,0.145561
Petroleum refining [Energy systems],HND,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.020139549,0.016942799999999997,0.020139549,0.0031057199999999997,0.0031057199999999997,0.0031057199999999997,0.0031057199999999997,0.0031057199999999997,0.0062114399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum refining [Energy systems],HRV,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),2.2968316619999998,1.505574437,1.206308919,1.440391534,1.479852515,1.685102943,1.465201679,1.4439009219999999,1.984008631,1.541594536,1.555048566,1.401266385,1.5688278759999998,1.6255110339999999,1.712295234,1.637322872,1.518902078,1.6919913729999998,1.308140092,1.579165208,1.3584000989999998,1.575277836,1.4211962329999999,1.2075891189999999,1.3949323089999999,1.2389053019999998,1.099581431,1.171041295,1.1252725989999999,1.113265654,1.0319399999999999
Petroleum refining [Energy systems],HTI,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum refining [Energy systems],HUN,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),2.373859573,2.273827091,2.1570920890000003,2.3530957409999997,2.127937793,2.1424958309999997,2.324009211,2.2838602659999996,2.093139853,2.055310133,1.425377774,1.2973320579999998,1.3657765739999999,1.17416959,1.153059574,1.160591512,1.6309390830000001,1.1921817879999999,1.298924443,1.3490175549999999,0.9698385795,1.035525113,0.9739266794,1.0883098729999998,1.224897367,0.9881664277,1.3038189539999998,1.3886504259999999,1.475840708,1.4962894469999999,1.4316243999999998
Petroleum refining [Energy systems],IDN,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),7.916844355,7.767303897,7.855605862999999,7.803933762,8.338277161999999,12.9148254,10.13963813,10.16932672,9.498170043,8.685373506,9.810280303999999,8.917131764,8.731868302999999,8.34843007,8.323827928999998,7.708680316,7.5055665739999995,8.034325582,8.574616961999999,8.920001458,8.431922153,8.751462244999999,8.638760936,8.665681244,9.150521729,8.845664459,12.1185514,9.486512005,9.667572941,9.511471492,7.538016
Petroleum refining [Energy systems],IND,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),7.51532413,7.290701798,7.634546836,7.8647644539999995,8.699483505,8.979568266000001,9.678398861,9.744931754,10.29403081,15.3745333,19.13498801,20.169365789999997,21.21485409,22.851000749999997,23.674679339999997,25.34966267,30.28312623,32.587604649999996,33.034126699999995,25.89878173,27.31311867,28.24760211,30.39683371,30.85166366,31.392374809999996,32.94544283,34.02135996,27.246555769999997,26.6164602,27.4709057,24.7895
Petroleum refining [Energy systems],IRL,MtCO2eq,GHG emissions from petroleum refining (part of Energy systems),0.15589826029999998,0.1566039946,0.1572865639,0.1577309018,0.1579447592,0.1580248171,0.1556999708,0.19637417899999998,0.22736782629999996,0.2315166568,0.27690838689999997,0.29929037109999995,0.3303274859,0.32902756189999993,0.32693401089999996,0.37218059789999997,0.3583515613,0.3284460234,0.3398510586,0.2861791512,0.29310619569999996,0.272247617,0.30713911349999995,0.3011966785,0.29537223349999997,0.3344487795,0.335268007,0.3309323955,0.3378767857,0.3340658241,0.2802978
