category,country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Energy systems,BDI,MtCO2eq,GHG emissions from energy systems,0.24441510545,0.27134936855,0.25342331933999995,0.26752787956999996,0.29201480511,0.29712186452,0.32400162004,0.34021103893,0.37250078491,0.19071596653,0.19523103950999995,0.19613323163,0.1856618022,0.17899874581,0.19517033753,0.21108410704,0.22257276372999998,0.2667486718,0.22971168587,0.22658036447,0.23353010360999998,0.2553088426,0.20882697023,0.49511797722,0.47529958646,0.51288068574,0.5282495280799999,0.50587049161,0.5295479090999999,0.54716292878,0.044374148
Energy systems,BEL,MtCO2eq,GHG emissions from energy systems,36.3984798631,37.085047754600005,36.6679844354,37.2317939892,40.1907913811,40.1524162578,39.914991091,38.2000987566,39.7402391321,36.6691272284,38.053926241899994,35.9305438223,36.162367946500005,38.83379238369999,39.2959841932,39.354501852,39.873417915999994,39.417233997,38.005643946,36.057225191,38.106453318999996,34.298503681999996,33.646116881,31.293400634399998,30.248387438399998,31.377961738699998,29.994839061499995,30.191966569599998,30.6404749317,30.598699194014998,19.5238457437
Energy systems,BEN,MtCO2eq,GHG emissions from energy systems,0.7829770455999999,0.8008955756899999,0.8246202067099999,0.84920958456,0.87002743133,0.86841867564,0.77646050259,0.74260671781,0.7264008216589999,0.6962568175,0.5709517015,0.60527253984,0.60933747189,0.61368643439,0.63074999184,0.66531962111,0.7278476280999999,0.7966119098,0.8287672857999999,0.79034613494,1.26727051589,1.29727149484,1.28309479,1.48539597794,1.647344091,1.6835473045299998,1.6005727976820001,1.665945958295,1.696258803118,1.7603430959959998,0.17015065999999995
Energy systems,BFA,MtCO2eq,GHG emissions from energy systems,0.43467998726,0.48192303434999995,0.47099799982999996,0.48963643193,0.52962261761,0.53831846001,0.5700072047099999,0.6978665168,0.7324895558000001,0.422470633,0.45023901749999995,0.8991202607,0.8983080381999999,0.9869954006999998,0.9759007270999999,1.0834083016999998,1.0972129775,1.2522981184,1.3578520262,1.3174229453,1.351089833,1.4999207179,1.6216313846,1.7328080562,1.6948002035999998,1.9059496415000001,1.7373670007,1.9520396253999999,2.0320274774000002,2.0841256351,0.6812114899999999
Energy systems,BGD,MtCO2eq,GHG emissions from energy systems,6.9671558209,7.2392424775999995,8.0994087459,8.9331938483,9.488027912,10.341078853099999,10.512678543199998,10.9579175593,11.852560685899999,13.199389007299999,13.645112104699999,15.921831698,16.983157125199998,17.392753700199997,19.871072656,21.4723991559,24.515546675800003,26.033991215999997,28.5607449109,30.937513651899998,33.911966471,35.582040565499994,39.2058467657,42.6382608609,44.8508600247,45.65317531739999,49.9399393935,50.7236564051,52.1627992918,57.8918535525,41.84218362467001
Energy systems,BGR,MtCO2eq,GHG emissions from energy systems,51.0073950174,44.658972507499996,44.799253149900004,45.60085043830001,40.5052629445,41.5506006947,41.45491523529999,36.47089446809999,36.07699277099999,30.882682967599997,27.8848388989,31.433442039699997,28.621631335599997,31.6244249483,30.693362509999996,31.0329633005,31.345444473799997,36.0758332733,35.8122620806,33.0549140342,34.725055374099995,39.546477848799995,34.91189838889999,30.4409259758,32.346829643199996,33.250243454899994,29.599337157599994,31.237604314,28.0275949553,26.52219438,19.64059365357
Energy systems,BHR,MtCO2eq,GHG emissions from energy systems,24.2065549961,26.250456672949998,30.296822967639997,31.922063762680004,31.91406928691,32.08063069286,33.45781752623,30.637118651279994,32.151832751019995,34.233032435160005,34.76031095109,35.57378363218999,34.89553381371,34.4962907174,34.02601244339,36.75631808360001,38.03177060452,38.924723535329996,42.39854822872,42.82702380996,42.66183915543,42.95846922311,46.35691678956,50.00131027507,51.58532436539,51.76234572124999,51.40811145156,51.096742750889995,51.76300940726,54.67887138851,27.158664306000002
Energy systems,BHS,MtCO2eq,GHG emissions from energy systems,2.0796084525,1.9540066080999998,1.6717256981000002,1.419103537,1.5430246098000002,1.9989414970999997,2.2578613033,2.0475719712,1.6971818052,1.3618491083,1.5538246423000002,1.6130485263,1.6371145372999998,1.2463522981,1.377764275,1.2666473100999998,1.4309793647,1.6287390552999998,1.5906155639,1.3198034502,1.5354551044399998,1.44584807987,1.65821201176,1.57418069182,1.5273212865599999,1.4555876824199998,1.4638870760100002,0.9103885616599999,0.88412904199,0.8633089608699999,0.7241206172
Energy systems,BIH,MtCO2eq,GHG emissions from energy systems,19.20852440206,16.81000632728,13.805358417849998,12.12566279795,1.6724937281999999,1.8927207545999998,2.8876902494499994,7.5986335473999995,9.800955076399998,9.5930856997,11.11429638075,11.049687656229999,11.76110897611,13.345955274909999,13.175456884209998,13.642726961309998,14.71740569086,15.4021813608,17.412369336789997,16.968453837829998,16.771384715649997,19.88605856332,18.27872063007,17.95806697609,15.728743362709999,15.64309299255,17.991218689449997,18.35714770229,18.82437547155,21.147127908799998,14.681462230528
Energy systems,BLR,MtCO2eq,GHG emissions from energy systems,72.1322940358,68.19945497759998,63.67784749039999,53.8082583597,48.967604151299994,42.15188864979999,41.3345675765,42.8409084976,40.4378227044,39.17721524,38.474108532299994,38.3166755037,37.8756026764,37.8649916773,40.94280536029999,40.285991346299994,41.1412669962,38.9975964033,40.284373079199995,39.2054785597,42.3514295451,38.3218651949,38.064105528899994,37.68370081439999,37.5925855343,35.735028990299995,35.41872928589999,35.6052512388,37.445850761399996,36.972936716300005,30.552815276919997
Energy systems,BLZ,MtCO2eq,GHG emissions from energy systems,0.2307842698,0.27977713,0.23351979854000002,0.18752688589,0.17435404326,0.21862013798,0.181955841,0.2822398908,0.20408530669,0.19175361423,0.20060002924,0.21289384414999998,0.19728834928,0.21781872970999996,0.20189252038999997,0.20773824982999997,0.25996081859,0.25037381715,0.23722832296,0.27390189162999995,0.29591950304,0.28584753016,0.27928508506,0.29676203341999996,0.27923297557,0.31855184328,0.30394021136,0.19391861645,0.18643813108999996,0.19843587631,0.154616552
Energy systems,BOL,MtCO2eq,GHG emissions from energy systems,13.413565936806998,14.456009817952,15.854386676957999,16.810829613782996,18.3970575859638,9.869779445573899,8.8289391315167,12.2730231574341,8.4209956268077,7.7892013702442995,7.833850354173999,6.7535662699,7.560526336300001,8.578252859000001,9.2327318013,10.035298657099998,10.0622325809,10.4227370161,11.1731233233,10.7735498266,12.054834437699999,12.9345966721,14.9954885214,15.0947226607,16.274532966499997,15.607271517299997,16.8058639831,17.7400759903,17.9573912111,16.7544044674,6.5839561332
Energy systems,BRA,MtCO2eq,GHG emissions from energy systems,60.895218399799994,56.685114038500004,58.145358142099994,58.4099588107,58.9094954163,59.8239704104,63.373446075,70.612379319,71.627714033,81.50503052599998,88.37818612199999,91.644979381,87.667213444,90.670068597,99.36916456200001,106.234922813,104.28479098599999,103.16527573900001,119.843989476,102.637757634,116.88915093799999,110.255829999,133.49076632,160.44319784799998,184.48010678499998,179.907293847,153.19800961599998,153.651215574,151.783928412,152.147264982,86.0441348049
Energy systems,BRB,MtCO2eq,GHG emissions from energy systems,0.9230839186600001,0.9866409416999999,1.03066429487,0.8179519843999999,0.7561613468599999,0.84634218967,0.7629293611,0.86512909816,0.68067953985,0.6513265423999999,0.74405497275,0.75894037702,0.73927830058,0.792685979,0.7988543991199999,0.7838380316399999,0.75439341164,0.72409089628,0.8461227509799999,0.8716123824399999,0.89888715013,1.004889006,0.94001591132,0.97235274283,0.8274599964799999,0.8758855623899999,0.85989672549,0.56257086124,0.54605032876,0.54366927391,0.4410011768
Energy systems,BRN,MtCO2eq,GHG emissions from energy systems,7.269448535,7.578373994000001,7.5302705195,7.909509510999999,8.277691669,8.783464638499998,8.920203401499998,9.318072997,8.7408840016,9.1039612099,9.829799159,10.2937539935,9.6568310567,11.3494309922,10.4386776811,10.1475551479,11.8708909483,11.150789454399998,13.3380146692,12.945606499499998,12.266581587100001,12.606405837599999,12.323630453699998,11.954299619599999,11.6481639187,10.653065134099998,11.123238203900002,11.6412162776,11.6078044047,12.224068592723999,5.940022545799999
Energy systems,BTN,MtCO2eq,GHG emissions from energy systems,0.05720871812999999,0.05722778376,0.07240717183,0.06532876235999999,0.076836051,0.10267629398,0.10637561851999998,0.10695762411999998,0.11219880129,0.11542868855999999,0.11042319398,0.13939139605,0.15844491741,0.14583240474,0.13366363586,0.19140549835999998,0.19189734263,0.17855944498,0.17545673378,0.16118483010999998,0.17439518504999998,0.19604503979000001,0.21382595000000001,0.21236966846,0.23864504985999999,0.25709764623,0.25449426739,0.23038829746999998,0.23177221618,0.30100591338,0.25017246391000003
Energy systems,BWA,MtCO2eq,GHG emissions from energy systems,1.8648307514999998,1.7411301129999999,2.0376055049999997,2.0268459315,2.045754193,2.138153304,1.64620086,1.7415376085,1.7183184954999997,2.14679017174,2.15944739561,1.71505472618,1.80734761099,1.8217561339699997,2.1697989728400002,2.18654565405,1.7854248151299998,1.5773924711599998,1.53625621246,1.43393668588,1.05132821066,1.51750723428,2.7441068259,3.1124262324,4.730448304599999,4.950282093099999,4.6823188526,5.534605402799999,5.784903072570001,5.25007996337,3.65605938
Energy systems,CAF,MtCO2eq,GHG emissions from energy systems,0.09275481477,0.10723931167999999,0.09572576615999999,0.10030229428,0.10666322124000001,0.10653319476999999,0.10857398313000001,0.11842963121999998,0.12730020884999999,0.11051838501999998,0.13060729378,0.14081011096,0.13475218212,0.13874773683,0.13872575513,0.14331620163,0.14486294854999998,0.34513490795,0.35942242443999994,0.35419816749,0.36276598141,0.38351115136,0.39305682533999997,0.38911751826,0.39381526582000004,0.40123003533999996,0.40304216084,0.42856580841999997,0.44259399245,0.45099985391999997,0.074409326
Energy systems,CAN,MtCO2eq,GHG emissions from energy systems,196.04183508199998,198.871895624,209.381076431,205.501392683,212.89898961400002,221.91991694099997,226.20844678499998,242.036027732,261.295475561,261.22518519299996,274.522220303,282.24539065100004,280.78568752999996,291.01835845599993,278.598345915,302.98889962,301.90490163,323.40957188,305.66150983999995,292.004731194,298.16832509399995,299.90289898599997,301.78305325199995,308.529565666,314.187540245,322.236587855,314.778011897,307.51276821100004,304.345676951,302.336824344,199.172939477
Energy systems,CHE,MtCO2eq,GHG emissions from energy systems,3.8925740022899995,4.72395113558,4.8419953198200005,4.42805894699,4.39528210312,4.341827588449999,4.54366613358,4.397906325489999,5.16327614212,4.56802037958,4.46034331892,5.0911527338399996,4.91689386736,4.9747209616,5.4501968745,5.4213069769599995,5.39949228312,5.04375701884,5.21632824617,4.95183225165,5.1071342883,4.91181691191,4.8716306311199995,5.067489119349999,4.869769505919999,4.47386581771,4.559851313479999,4.63610047243,4.6110017470099995,4.75462133179,3.6552452398199997
Energy systems,CHL,MtCO2eq,GHG emissions from energy systems,17.613157988999998,14.275353138499998,12.23877700306,11.976514709279998,14.02884060438,15.847086887639998,20.2780671954,21.7287058169,23.9844776137,26.7778837473,22.0366741356,20.0352918749,20.558686955299997,21.332823098299997,24.5116920344,24.597391175699997,24.008411411300003,29.4052529334,31.933302755,30.013894659,30.460529298399997,34.9953941727,39.657598641999996,42.15791949599999,35.318613166,38.3746759904,40.233875948000005,40.95945987899999,39.9706488274,41.174369216799995,34.1875817195
Energy systems,CHN,MtCO2eq,GHG emissions from energy systems,1254.19083946,1331.04970669,1424.1943834899998,1564.658958,1694.5717711,1835.37429815,1944.1334277099998,1985.45182712,2072.84719832,2110.65268928,2257.3352471,2388.0108128499996,2613.49898217,3050.3890129799997,3340.1002312599994,3568.8048048,3953.7779384,4258.61642297,4301.07247925,4584.71787693,5026.2669231,5644.16326173,5778.857917949999,6124.757772319999,6019.23611342,5972.904306529999,6027.16344933,6342.917218,6503.3172223,6644.530371999999,5352.365406668
Energy systems,CIV,MtCO2eq,GHG emissions from energy systems,2.28318135965,2.38593109418,2.48290776871,2.7135288266899997,3.2500030703799996,3.4942858802399996,4.60579151081,5.45864830801,5.784030671,7.178687421289999,7.0357840664,7.14749981389,7.47903450576,6.543792794199999,6.636021272579999,7.39824547135,7.145684303748999,7.506637433663,7.832483664009999,6.95497803614,7.6341822724299995,8.068725151399999,8.995808605299999,9.189590400259998,9.477838048334,9.963981014989999,10.095859497345998,10.131700391623,9.77342414423,9.3962360181,3.73998410842
Energy systems,CMR,MtCO2eq,GHG emissions from energy systems,14.521275613999997,13.925545804999999,12.965512361999998,12.171118437,11.02548274,11.641753324999998,12.749649096,11.958925886,12.086067075,12.017583784,12.148615324999998,12.1235425,11.116297327,11.079349668999999,10.224544097,10.098552756,10.059033925212,10.746882920063,11.798873785589999,12.24344199551,11.27471147628,10.215127654839998,10.23052976237,11.197667177769999,12.777064608949999,15.45995104047,15.50630222464,13.731747320039998,14.572979100389997,14.949289411239997,4.283590554
Energy systems,COD,MtCO2eq,GHG emissions from energy systems,7.012678315780001,6.68512429503,6.197216197131,6.022083468819001,7.143364558579999,7.721254578359999,7.933267102389999,7.7381206505,7.418893537809999,6.885294383719999,7.003455884999999,6.803614422,6.641996006999999,6.8098817039999995,6.523114144999999,6.328660884,6.2300943255,6.9196759175,6.7211499045,6.2187447145,6.3110494615,6.2592798045,13.565964312,13.778425810999998,14.076602317999999,14.3827396775,14.651232458499999,15.163125716499998,14.22103874827,14.341004671209,0.4110996446
Energy systems,COG,MtCO2eq,GHG emissions from energy systems,9.6855809885,9.528242576499999,9.580914191499998,9.646142407500001,8.888606082,11.0759502585,14.5011039985,15.586865751,18.7623837625,19.12567788,20.3228145795,19.134594431,12.276928936000001,13.615881773,14.691190403499998,18.096708582999998,19.7736950895,16.518687716,16.01197413,17.628310868,19.232946117,17.9630762995,17.037909040000002,16.046860899,16.3307058215,16.292137497000002,16.111908390999996,17.917575012,18.835722759499998,18.987751491399997,4.431077812
Energy systems,COK,MtCO2eq,GHG emissions from energy systems,0.021187891888,0.014664785279,0.020814756288,0.020000642457999998,0.020300266240999995,0.018897890961999998,0.018357768551,0.021172497554,0.023275722361,0.022342153689999998,0.020234170742999998,0.022238027796999998,0.012977782341,0.0120130301432,0.020279757981000002,0.032778038048,0.032554768591,0.028318793359999997,0.026159742093,0.021340496453,0.025288014138999997,0.020432504432,0.020103818433,0.021876570212999998,0.025928890049,0.024530527238999997,0.025505491893,0.016201455937999997,0.016669357373999997,0.017168901402999998,0.0162723551
Energy systems,COL,MtCO2eq,GHG emissions from energy systems,21.1535154881,21.116566076599998,23.395481119399996,23.7342906169,23.894128425199998,24.4219852758,21.798265096799998,28.4727960674,31.3825388223,25.3374169367,27.843409841699998,28.8666063061,28.5682117703,27.675531511,26.070519982599997,26.469957400699997,26.3208648491,26.9017965913,26.463697438699995,34.4926005584,36.4751290882,33.4248438119,35.973466726000005,50.557924078,52.149744477999995,51.234958776,50.114982459,42.072514151,42.956659337,44.685474235,25.826365757399998
Energy systems,COM,MtCO2eq,GHG emissions from energy systems,0.030463956174999998,0.03345944107,0.031937504601,0.032489363696,0.033953929183,0.034919455764,0.037132514228,0.039224314434,0.046057276079999994,0.04873385649999999,0.06396434319,0.06888288478,0.0681909979,0.08225296854,0.0880295522,0.08819969953,0.09422505705,0.07873108284,0.08318996047,0.08956618932,0.09621558030999998,0.09697683903,0.099882475,0.10642356763,0.10229073324,0.10678035280999999,0.11283600466,0.13655989123,0.14291539325,0.14860280535999998,0.055313218
Energy systems,CPV,MtCO2eq,GHG emissions from energy systems,0.02881569049,0.03295156192,0.03358186262,0.03370071013999999,0.03854361476,0.0380164536,0.042075800090000004,0.04498312828,0.04951966232,0.05219781143,0.11701330713999998,0.13619850477,0.13970745983,0.12729809052,0.13916469783,0.20511104661999996,0.2108790427,0.22336728261,0.24039023482999997,0.21073578500999998,0.21333425885,0.26882093621,0.22356165510999998,0.20535810268000002,0.21548897972,0.20722523173,0.20310207923999998,0.20441303058999996,0.21476848236999999,0.21793920388000002,0.17935454
Energy systems,CRI,MtCO2eq,GHG emissions from energy systems,0.251837745707,0.32878376313999996,0.796970519476,0.609923073048,1.0445024291149998,1.01115836297,0.64437111627,0.397361446138,0.48656615651699997,0.26247362126199997,0.190321586142,0.333541284271,0.311053942278,0.361824042726,0.26137836037,0.454807753294,0.754561697992,0.9634787571169999,0.910232531282,0.6655716395339999,0.768651472534,0.8530744229570001,0.76178631256,1.04752840201,0.9870113977199998,0.281150016437,0.349397727067,0.24764832570739997,0.250714528811,0.264546465635,0.1639108437
Energy systems,CUB,MtCO2eq,GHG emissions from energy systems,17.6553163629,15.0015256282,12.357606529199998,12.2774660335,12.8613575276,13.6087226817,14.765000705199999,14.585671953999999,13.7286514543,13.4449190728,14.3638165988,12.8286541829,15.981682128899998,17.5520485926,17.188870536599996,16.9910610843,16.6722486392,17.3716044333,17.5763070522,18.0744642778,20.119011798,19.101975151,19.664142526099997,18.7566527371,20.4949098132,18.6154670647,15.3399088495,14.4423767914,14.0316568149,13.9966404656,11.036577814969998
Energy systems,CYP,MtCO2eq,GHG emissions from energy systems,1.871392809834,1.940813440922,2.234492377894,2.359981651228,2.5038272790839997,2.3039175001539998,2.4348422681499997,2.567397860172,2.8132273847239997,3.0054886267059997,3.1385417477559994,3.01752381206,3.175700267296,3.7238683081919994,3.48151870939,3.672623566,3.7689160573,3.9659323352499998,4.1497519385,4.14609901755,4.003846076249999,3.8585937551,3.6514088639,2.96459965945,3.07015055975,3.1356451961,3.4331071400999997,3.4408696589999996,3.38337817339,3.3571763482,2.7044050329999996
Energy systems,CZE,MtCO2eq,GHG emissions from energy systems,90.5993805352,87.9347502243,84.27475035479999,86.8584341789,84.3238019029,85.5894906336,85.9476296737,84.26835409819999,80.3902606896,76.00958313289999,83.48633440479999,83.2876600668,80.4657046177,80.631001231,80.3631629422,78.0861715444,78.901829921,83.35658623980001,79.21758914499999,73.2494125592,77.69297167839999,76.10336194060001,72.47634680389999,68.10146191689999,66.1922954431,66.0986568675,66.5211572624,64.3815258929,63.453833335199995,59.3963469582,44.927192761339995
Energy systems,DEU,MtCO2eq,GHG emissions from energy systems,491.41587907999997,494.87449852,461.56290860999997,443.46477427,442.27943248,438.67141625999994,449.38158024999996,430.93918775000003,427.34851546999994,409.88252691,412.3375143,423.39680761,423.47903906,417.56460773199996,410.8591008679999,406.08303651099993,408.43105050099996,420.2452163329999,397.12128033100004,367.160981102,386.927506425,379.50694975900007,389.84508003,393.502080771,373.333117995,369.2145240859999,367.22660354399994,347.17991902399996,336.64932096900003,283.079021243,227.4106620151
Energy systems,DJI,MtCO2eq,GHG emissions from energy systems,0.3683594454,0.4427185120999999,0.38556297419999996,0.3823082502,0.40121849119999997,0.39205894599999996,0.39136067529999996,0.4221439521,0.4652620157,0.48467907559999995,0.2924026244,0.30852848699999996,0.29489561959999994,0.3305636956,0.32492100179999994,0.30103356099999995,0.27937604000000005,0.2786708229,0.3214143708,0.272068245,0.28922634659999996,0.24970842719999997,0.3004797962,0.2948350426,0.29426215,0.2635133008,0.2369344415,0.2847972622,0.2980785648,0.30552397479999993,0.17355841700000002
Energy systems,DMA,MtCO2eq,GHG emissions from energy systems,0.03743599013999999,0.039687619380000004,0.04016816918,0.0322217368,0.04170872368,0.0571892028,0.057466727270000004,0.05331445711,0.039104654249,0.035659011053,0.041530308748000004,0.047357111358,0.042513948611999995,0.053134382055,0.062961663117,0.059336682627,0.057600052682,0.07200482405799999,0.06451290546,0.071356156258,0.083705133837,0.08620871007599998,0.085070390128,0.083149432977,0.08739195411799999,0.093183996972,0.090153809844,0.07311672783499999,0.071012409868,0.069341093118,0.05708081699999999
Energy systems,DNK,MtCO2eq,GHG emissions from energy systems,29.982195811399997,39.979218061800005,34.57696091099999,36.2365262273,40.7723692,36.71974032,50.498182220000004,40.687203157999996,36.7257851416,33.6590858612,30.331269929499996,31.6803073794,31.800412463799997,37.33812022429999,31.0705876173,27.5959062075,36.0069122219,30.822841172900002,28.5153550028,28.189567117699998,28.0507463415,23.4165576207,19.737656741299997,22.144561508499997,18.258434731199998,15.2183787847,16.3827491557,13.8636062455,13.9762749085,10.7924368295,7.8650552474
Energy systems,DOM,MtCO2eq,GHG emissions from energy systems,3.76394911733,4.13192296718,4.860107586789999,4.5093273799,5.41557394526,5.45580721926,5.5788152593,6.31596118407,10.19904029687,10.86068342616,11.169202900019998,11.156624439999998,11.83011575033,10.375734148269999,9.2082061268,9.93250003266,10.31364351813,10.43077255803,10.519361669099998,8.907176175960998,9.436173830518,10.381528893539999,10.40899101486,10.44574830196,11.20923482089,11.99856501337,12.215831133999998,11.230184114799998,12.02833909404,13.885233572359999,13.607619755114698
Energy systems,DZA,MtCO2eq,GHG emissions from energy systems,98.1964599678,98.247406602,106.29342461819999,110.7647137562,110.2830912272,121.0535430294,122.57704091279999,116.10096806669999,112.5971232898,116.2567113276,123.1084671827,110.62655576290001,106.8522974473,117.23718731609999,111.249895993,113.40312998239999,120.272218201,112.9539480107,118.83554031220001,113.9453376514,117.42873915599998,119.15246541199998,128.4776869,126.78679473310001,133.73681834299998,136.555640088,139.272818475,139.53234691100002,143.002241087,143.69127018799998,70.63987767999998
Energy systems,ECU,MtCO2eq,GHG emissions from energy systems,10.2069750894,10.15384007722,10.92564508541,11.0556263433,11.311532741213998,13.820073932160001,15.090928919109999,14.9891506334,14.57477890282,12.711456401646998,12.409572862480001,14.03816851789,13.34266102262,13.70572572096,15.804744537299998,17.23424415572,18.41606255013,19.24318857663,19.386662189789998,21.79204787785,23.96387932598,23.09077818272,22.54424008925,23.40765215159,25.717958654649998,24.56778314363,23.89212618678,20.914937294979996,20.82789106907,20.893028270673,9.688200458999999
Energy systems,EGY,MtCO2eq,GHG emissions from energy systems,50.7254322283,58.425807200499996,56.4995783675,57.1893267234,56.82575483869999,59.182768662899996,61.6574712624,63.88933456499999,64.567602305,69.146258708,65.169043905,71.752987742,75.55296402799999,82.40749297149999,95.96829745939999,106.74431785819999,111.02057044739999,112.62348178059999,121.59666138669999,127.97128512569999,122.42457853779999,125.6840629769,133.87266370929999,131.6375771326,135.6346455779,139.37080578639998,139.47937558589996,143.40726093909998,166.0586563753,167.91083861709998,120.661140569
