category,country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Total (excl. LULUCF),AFG,MtCO2eq,Total GHG emissions (excluding LULUCF),13.641901931755001,13.721790115064,12.887731421269999,13.01267408654,13.120873215118,13.65257981589,14.9022257053,15.963325534111998,16.854695740171998,17.914320244804,15.886650363138,14.3970047357,16.724681811139998,17.54025589795,17.65580616417,17.94138435347,18.225523978459996,19.42354384722,22.659558576949998,25.18448480392,29.10341713011,34.43043499715,31.974049586529997,30.086989315239,29.939432945409,29.663239002172,28.19483330417,30.61367406632,30.660168100479996,34.286036560394706,11.9478636228
Total (excl. LULUCF),AGO,MtCO2eq,Total GHG emissions (excluding LULUCF),34.25963623795579,34.221576088444,33.145885383076,36.945789666474,48.188485011538,55.57726619569299,66.52836028120599,69.800653341822,74.788811336284,75.989790354012,71.344915285558,69.03659104357199,68.090189916868,68.49404087466999,73.90939401246999,73.15823497751998,66.53279639437,65.83672105527,70.56194077936999,72.48865365781,80.46121002547,79.04411779211999,80.11738250185999,86.04061990939,89.87268475668999,95.17822018941999,92.85397951507001,87.10996810487,85.64012239405,86.131840981,22.513601281
Total (excl. LULUCF),ALB,MtCO2eq,Total GHG emissions (excluding LULUCF),11.99348656906138,9.380788288701,6.356126390015,6.522797260667999,7.287397870976999,6.797795696045,6.492886776112999,5.727219051701,5.997680158,7.227272532175999,7.502341128867,7.672379662917999,8.301061156410999,8.378061989271,8.591656340024,8.182128148988399,8.2028615549,8.095269744107,7.792396770204,7.786714422499399,8.1017043746863,8.5091748363638,8.179097977758,8.436569341037,8.917754818786001,8.764771912711,8.549290922573,9.153615476348,9.159468825020998,9.33714396753,5.1031026893839995
Total (excl. LULUCF),ARE,MtCO2eq,Total GHG emissions (excluding LULUCF),97.73621754181829,107.3234441410557,107.2779663474229,116.53443216520004,124.17879493427304,131.4721448136077,138.5699666359738,142.7960405360789,146.3742321869276,151.91000127031296,156.84115552299448,174.24522340385994,179.5822703417074,191.91056656330542,207.1366865850225,220.86226626791188,231.4774337066088,242.15379689615648,281.02591541891246,273.24319417416064,282.95117053007266,291.4695844514129,305.2103326582744,316.8360584534367,322.75339428884905,342.6796888498534,352.0064273396338,359.5714339532578,354.1348148811056,352.7216859813107,203.1364395
Total (excl. LULUCF),ARG,MtCO2eq,Total GHG emissions (excluding LULUCF),293.805633155038,299.15096475552394,301.66188019401994,299.54347370138,311.48623056012997,317.8994666456,326.72215745029,333.2104419111,339.28478628765,354.681516802,353.519925582,344.86895365099997,342.06458620099994,372.55762464929995,400.3138561615,407.46296849009997,426.47549455089995,432.9856741208,444.982377912,420.45157365359995,423.20905975249997,434.5957779099,445.5532194417,444.6299022883,455.29356802509994,464.4167011197,469.1464371074,461.6498298868,453.99930413589993,436.80782439388594,176.50955999529998
Total (excl. LULUCF),ARM,MtCO2eq,Total GHG emissions (excluding LULUCF),30.24911229092226,32.477566782051,18.704963717631998,8.559009055616,6.253479064997999,7.450202352054999,6.686842914204999,7.7149575463749995,7.704610386302,7.057005534330999,7.7127992641639995,7.756133334975999,6.720090466713,7.165573352072,7.517922676986,8.485653202736,8.47674894367,9.33501425962,9.819089913322,8.138573513144,7.8949153972740005,8.856966233839,10.246933216253,10.016415293258,9.8741687063074,9.600261539323,9.664835408359,9.9805805234934,10.353627625263,9.8935607786065,5.8187886119
Total (excl. LULUCF),ATG,MtCO2eq,Total GHG emissions (excluding LULUCF),0.49443924789018995,0.517527519111555,0.526815473877875,0.48931830632242995,0.51574593691846,0.53841443623757,0.542939802421335,0.5339764248237501,0.52219802368583,0.5346959849369549,0.5153281784175999,0.51460713307075,0.518648955789205,0.5728778840189099,0.5986179031212,0.5882438756441549,0.5835439125712448,0.5950954070776249,0.6030437214872799,0.67786664417573,0.656236453432815,0.7107292462627599,0.7738265327755,0.823275239542415,0.816434904416115,0.81269998926088,0.800822004580215,0.644372401664,0.627888860907685,0.615446379915393,0.45725176844
Total (excl. LULUCF),AUS,MtCO2eq,Total GHG emissions (excluding LULUCF),587.3254243869999,592.1175398689,596.2416280687489,599.906871974091,606.877861872105,620.9074459384871,642.8850207514064,659.3657208421944,701.4928506334229,711.435658929878,724.649611978649,741.6212206268439,767.647993490691,741.3534689174198,770.885385048454,782.539849455936,789.8166776547159,804.7182440909539,803.002233665427,823.700419916626,807.8742310917698,804.2241211576099,803.65835619933,783.51728919881,763.59678446055,780.78027284543,782.2754650815299,784.78567084226,771.3456946834,774.2842646647802,386.439167359
Total (excl. LULUCF),AUT,MtCO2eq,Total GHG emissions (excluding LULUCF),96.87211367044499,101.923358994591,93.349659607525,93.234229457995,94.61854886239499,98.979498404841,104.350980271892,103.813431459645,102.726314795892,100.38262814074798,99.787598458369,106.43867336879399,107.919085289821,115.98476833510999,116.24368878790399,117.27885055830599,113.821645081236,109.60936513338599,108.263215480017,99.936061016632,108.926517892386,107.017554491125,102.038652481652,102.305637000936,96.922623265123,98.95442521039999,98.681900991474,102.672365323365,98.74488168459699,100.590614664599,63.69114120626999
Total (excl. LULUCF),AZE,MtCO2eq,Total GHG emissions (excluding LULUCF),89.47220644475,87.42965200371,78.19049860205,71.78960371511,61.74901138949,59.615492250209996,53.172017127219995,52.1778499108,53.795791585349996,54.62247694259,57.12840724665,54.82876209059,53.44129922938,58.02598326766999,57.212617196909996,61.00449077603,62.82414860213999,63.028338553649995,68.03362878675,59.415038617789996,57.54678835199999,61.593918762129995,67.23798821762,68.57485533188,71.05476096778001,71.15727992134,71.22577947405,70.36107873018999,70.76490906744,74.46028459576,33.894674667000004
