country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AFG,MtCO2eq,GHG emissions from road transport,0.39366744589999997,0.38163605759999997,0.22835593359999998,0.2254234101,0.22779356109999999,0.22525843359999997,0.19923224729999997,0.1753329487,0.1604895421,0.15408730910000001,0.1185882709,0.110670425,0.08897821377,0.1289741893,0.11788335729999999,0.18990333939999998,0.2563709421,0.21829550709999998,0.7353304407,1.5332548419999998,2.1944214399999997,4.329679301,3.562033767,2.2425306579999997,1.652335044,2.2889370159999998,1.508270439,2.054849697,2.114136553,2.180443515,2.096634679
AGO,MtCO2eq,GHG emissions from road transport,1.027133267,1.268644945,1.197848803,1.223228715,1.554005064,1.081593217,0.9981913273999999,1.0625461710000002,0.8419678567999999,1.168041266,1.0850694699999999,1.216249374,1.4918610789999998,1.4384614779999998,2.3331725869999995,1.6985024089999998,2.614305864,3.222024847,4.2387348959999995,5.08908868,5.784932737999999,6.453008787999999,6.588401993,7.523193827999999,7.779786997,7.853878978,7.807966661,6.606839794,6.56381512,6.286670353,5.4368133
ALB,MtCO2eq,GHG emissions from road transport,0.7145810580999999,0.5406277225999999,0.4132881139,0.5131525021,0.6441619015,0.6370291462,0.6304677182,0.5011229863,0.7486279738999999,1.2525597649999998,1.3190888600000001,1.394809383,1.5670827379999999,1.7634421429999998,2.1434063979999998,2.2090731439999995,1.748344926,1.915534506,2.039151621,2.2819550619999998,2.213828154,2.2902141449999998,2.201847509,2.3629863909999997,2.372782842,2.347295183,2.196022529,2.202528347,1.936692367,1.965021384,1.770065462
ARE,MtCO2eq,GHG emissions from road transport,11.4055473,11.73872076,11.92431114,12.73116194,12.61171781,13.24745821,13.41342392,13.345925249999999,13.3766943,13.71371385,15.01663758,16.46826329,18.97833007,21.08763388,21.283696170000002,22.43368444,23.54361669,24.16307334,25.687037079999996,28.354335839999997,29.56927669,29.570756239999998,30.303361459999998,34.20184329,35.006879659999996,30.099737989999998,33.86175309,39.94553709,36.500366969999995,35.032745829999996,28.2643923
ARG,MtCO2eq,GHG emissions from road transport,26.686313239999997,28.35464501,30.209564649999997,32.37685929,34.128092869999996,35.544612539999996,36.46235414,37.74223232,39.3724266,37.79711483,36.914511499999996,33.568124399999995,31.498660729999997,32.21642328,34.399971609999994,36.12378183,37.914566619999995,38.74232066,40.876525380000004,36.74947514,39.356551859999996,44.99362309,44.43666256,41.53767096999999,40.91835145,42.4555351,41.89524900999999,42.69855886999999,40.99401612,37.32591535,33.2360366
ARM,MtCO2eq,GHG emissions from road transport,2.997548974,2.932964788,1.852202675,1.2038008359999999,0.1604891396,0.11418201549999998,0.06171929819,0.06480448613999999,0.06788958563,0.07097475628,0.5770511104999999,0.5735201491999999,0.5483915226,0.5909888253,0.6137900293999999,0.6822560978,0.6781153747,1.095672268,1.30235777,1.181848958,1.308391421,1.3460355519999998,1.3565165849999998,1.333285052,1.495927523,1.511043043,1.638410049,1.7333592389999999,1.7566171839999998,1.6624846399999997,1.6099175879999998
ATG,MtCO2eq,GHG emissions from road transport,0.05139659787,0.0553146328,0.05891499888,0.0548733029,0.06040718529999999,0.06428021509,0.06567631372,0.07278626953999999,0.104839171,0.118467571,0.12564755379999998,0.12579867649999998,0.1165142926,0.1333323863,0.14475299149999998,0.1519587502,0.1541734403,0.15717890040000002,0.1597264823,0.18773691399999998,0.18704259599999998,0.1854490921,0.2035239854,0.2151982624,0.22271821309999998,0.2171680764,0.2117770891,0.2039031455,0.1980132943,0.1932664481,0.16502706849999998
AUS,MtCO2eq,GHG emissions from road transport,56.07130365,53.992651859999995,55.185878509999995,56.35275753,57.95868332,59.50545346,61.445433869999995,62.60342968,63.620202889999995,64.97047049999999,66.84181923999999,65.30371563,68.5319146,68.74323618000001,72.27608573,71.99086081,72.29322434,73.15798987,73.67249059,72.80525544,75.41222039,76.89563860999999,77.3834917,78.2861109,78.32482682999999,80.01185579999999,80.81841165,82.85107056,84.83748462,84.15367124,72.25034101
AUT,MtCO2eq,GHG emissions from road transport,13.410393699999998,14.876814689999998,14.89007932,15.03745092,15.08850498,15.31092567,16.91980047,15.961683849999998,17.937563239999996,17.339478749999998,18.20000216,19.54252252,21.66854136,23.16060748,23.47096226,24.17022928,22.89284029,23.05430152,22.03501468,21.226586079999997,22.02332948,21.12228868,21.181399109999997,22.22760927,21.99203169,22.50087314,23.19932926,23.77678307,23.61796071,24.517812829999997,21.07341105
AZE,MtCO2eq,GHG emissions from road transport,5.323763454,4.262432394,3.529794734,3.2848273769999996,2.914144715,3.119033965,2.4125550380000003,2.9581625129999995,2.7876297629999995,1.363232252,2.167803974,2.352851828,2.5689830380000003,2.7523409849999996,3.3302243629999997,3.645131313,4.537892058,3.499636683,4.496906842,3.997117789,4.61899978,5.409990087,5.991054825,6.743591906999999,6.978550254999999,6.354401937,5.787788556,6.479790259,6.112582800999999,6.0948711929999995,5.29622254
BDI,MtCO2eq,GHG emissions from road transport,0.08654384839,0.121602092,0.10018139079999999,0.1115925096,0.11400099479999999,0.1153499275,0.123123741,0.1271910292,0.13247211879999998,0.14085681649999998,0.1257992314,0.09689731927,0.08961999312999999,0.07180481301,0.08879200282,0.0723923735,0.09040454979999998,0.1516995276,0.08785764760999999,0.08758242767,0.09628772537,0.1149365068,0.1063667121,0.1322942327,0.10569073979999999,0.1745466211,0.21828760949999998,0.1122969373,0.1180617968,0.12316509099999999,0.100531758
