category,country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Transport,AFG,MtCO2eq,GHG emissions from transport,0.61966467653,0.60549980122,0.36870537297,0.37074251050999996,0.36732263034999996,0.37016600079,0.3548250842199999,0.30067968479999996,0.29325695754,0.269981695154,0.18383187893,0.17698490938,0.12974226171,0.18493588072,0.1707177121,0.26543948135,0.34432586603000004,0.29776497800999996,0.91402808458,1.8261009693599999,2.4965923893999995,5.1967344024,4.2916997424,2.7857363504999997,2.0396303331,2.7742408435999995,1.87242963186,2.551148117,2.6247673569,2.7069101595,2.59762931
Transport,AGO,MtCO2eq,GHG emissions from transport,1.0520096566000001,1.2863941751999999,1.2120720726,1.2339306079999999,1.5647052049999999,1.0887599124,1.0053532043,1.0661068596,0.8455158259,1.1751997103999998,1.0886226396,1.2198068396,1.5020299374000001,2.7843118884,3.5008780444,2.5124513038,3.3390481072999996,3.9534451740999996,5.2790636993,5.8439181327,6.5786783531,7.2826227856,6.8492760408999995,7.8173520198999995,8.0643228338,8.0958300911,8.014203383,6.7990144591999995,6.75473828156,6.46967564401,5.593160299999999
Transport,ALB,MtCO2eq,GHG emissions from transport,0.7145829161,0.5406290268,0.41330395189999997,0.5131883720999999,0.644226069,0.6371045931,0.6305442082,0.5011931215,0.7486798018999999,1.7365640712279997,1.8037275016089998,1.8886587487050002,2.1718866618,2.321075602165,2.581895711622,2.6455792939764,2.3979977863729998,2.363601166388,2.492840135,2.5301861776759,2.4401047988337,2.6110819726867995,2.4856187523999997,2.7233848355999997,2.7615002750000004,2.7172956844,2.5760836633979998,2.6164320621999995,2.30062008796,2.334317794301,2.0902208119999997
Transport,ARE,MtCO2eq,GHG emissions from transport,11.405743539999998,11.738931119999998,11.92442748,12.73131946,12.61188557,13.247705329999999,13.413592759999998,13.346003869999999,13.376684269999998,13.71361198,15.01640622,16.46765888,18.97749421,21.0865214,21.2824082,22.965624896,24.136540111299997,24.7848962981,26.353395612399996,29.004230396,30.2480169846,30.2784396724,30.965872487899997,34.9152771139,35.832630843000004,31.115323636999996,34.889899233,41.034389950999994,37.4953106822,35.9876332825,29.0379259
Transport,ARG,MtCO2eq,GHG emissions from transport,33.999096376699995,36.0634672676,38.917258716,43.1600102395,45.829002493699996,47.5216163001,49.2306975613,50.192071001100004,51.70535582089999,50.46839936199999,49.3257169829,45.100937437999995,42.6323196743,44.990965405,49.820351160899996,52.230743728899995,53.4553735479,53.081737562399994,59.790646605,54.5686924552,55.0562112303,59.6577325697,59.2030055053,57.2165681824,57.8531703284,60.1777751021,59.8068996242,60.325647217299995,57.856423707299996,52.728670421699995,46.020451179999995
Transport,ARM,MtCO2eq,GHG emissions from transport,3.5973704787999994,2.933507395,1.8525420039999998,1.204019209,0.1605179637,0.1142023172,0.06172963225,0.064814656,0.06789951695,0.07098437339,0.6041739577799999,0.59961450786,0.5654485992499999,0.60702665724,0.62683316129,0.69838897213,0.6952665605159999,1.118322792572,1.3241186639859999,1.1915267268149998,1.317186909616,1.3579766179999997,1.3755931649499997,1.35034231254,1.5135830477563998,1.6161023607099998,1.7390589573119999,1.8203269277574,1.8437429396169998,1.7428427600145,1.659441488
Transport,ATG,MtCO2eq,GHG emissions from transport,0.06758414711960001,0.072049471651,0.07612955576899999,0.07910780640699999,0.08644035688,0.09041228816279999,0.0919964122686,0.09814268928759999,0.13044039301559998,0.160159902931,0.149914167602,0.15002494090000001,0.139339368854,0.15779015047199998,0.172522128744,0.17812442065029999,0.17726016856899995,0.182875766536,0.18612620347599998,0.216215502071,0.216356259473,0.227648792673,0.251968494841,0.259341050939,0.272105499235,0.26620672860399996,0.265798368016,0.255915334272,0.248523009863,0.24256547893199998,0.2051418279
Transport,AUS,MtCO2eq,GHG emissions from transport,68.670465442,67.232658051,68.62706285304901,69.843347277091,71.652675017705,74.579546239857,77.204053401452,78.813364484225,79.02319911440199,80.61255803910599,83.02142869240899,82.46826644573399,84.801931821251,86.38103364083999,89.37656290421401,89.830601895586,91.24801839595601,93.482637727124,95.325307922427,95.11110001169601,97.14235636155,99.10186653036999,99.90937535686,101.52030303430999,101.53915210376,104.66026483533999,106.68058637863999,109.24388776633998,111.63961186018,111.00240630224,92.29903602600001
Transport,AUT,MtCO2eq,GHG emissions from transport,15.384081840144999,16.909373300191,16.783646528055,16.904507347015,17.014518331685,17.285080320181,18.927794936062,17.983213517495,20.026919224422,19.505938358178,20.206243788368997,21.728867898214002,23.604446486010996,25.25327996653,25.579449831184,26.231370929085998,25.005070100436,25.133953427596,24.068860511437,23.151400013442,24.052883382226,23.208757471854998,23.052740478512,24.209515641286004,23.813807593622997,24.42277915948,25.074448065763995,25.770325456764997,25.540814818477,26.485270232339,22.491188986
Transport,AZE,MtCO2eq,GHG emissions from transport,8.231515181899999,5.8268138175,5.2105231108,4.9814137484300005,4.250132402759999,4.063844057969999,3.4235045390800005,3.6156142992099998,3.51998353619,2.1714030477799997,3.08594014519,3.2936981863099994,3.49524643102,3.71318301499,4.40622693997,5.383853222319999,5.199126821239999,4.8523750103,5.97659321415,5.67398801961,6.39832887154,7.304781659059999,7.90691525386,8.81790570517,9.01689445703,8.37635413482,7.77327059736,8.89440144789,8.37940041377,8.35951719063,7.008548678
