country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AFG,MtCO2eq,Total GHG emissions (excluding LULUCF),13.40138648927,13.477402373521999,12.63532285517,12.753494752069999,12.843774292663998,13.362841315179999,14.57940895319,15.616835524846,16.492387902763998,17.532525700068202,15.549884204124398,14.10731214807,16.37121799346,17.17932088557,17.29577348968,17.59960095162,17.880017341369996,19.06389194479,22.269590652479998,24.783617059869997,28.65098972174,33.97221955403,31.527924587599998,29.642771419143003,29.489176900274998,29.237994288352997,27.791504984162003,30.234433944729997,30.272439983104,33.9022962117647,11.9478636228
AGO,MtCO2eq,Total GHG emissions (excluding LULUCF),33.652631211602404,33.659967813841995,32.658912946878,36.479414307401996,47.590456856604,54.939215005513994,65.802073153198,68.83197795505599,73.814320470112,74.77773607795599,70.043395381464,67.656723764726,66.715351632954,66.92351290865,72.5645275657,71.68963708771,65.11920170111999,64.31777675605001,68.61266896826,69.69195733968999,77.4806179287,76.21251313532,76.80040687392,81.41403081417998,83.60796054685999,88.37155790871,88.01339775624999,82.43292927861,81.06338536895,80.96287148207999,22.513601281
ALB,MtCO2eq,Total GHG emissions (excluding LULUCF),11.400426407161639,8.975389993901999,6.103074318577,6.134898744110999,6.81332126191,6.448103395414,6.193281915804,5.45122503801,5.7151699020610005,6.945071348871,7.148770674479,7.333561609405,7.954003272542,8.142093266274,8.365785387795,7.98357005889,8.00509191803,7.953709130960999,7.744458275425,7.735952287747999,8.040717662442999,8.433831587758,8.134118171482001,8.388525913677999,8.871584301318,8.71987937696,8.506795213551,9.11492091619,9.124511217213001,9.303348542191,5.1031026893839995
ARE,MtCO2eq,Total GHG emissions (excluding LULUCF),84.80938040981165,94.20430558088668,93.1525683121312,100.10835287767581,106.2656433973886,112.75804667473733,118.61947293619535,121.26806357263257,122.44895098506151,125.46313905124399,127.6948647126879,142.08277853701858,143.94682035563469,152.38372524482276,159.6582841882605,170.1824037611052,177.2910913559311,187.90419529664334,215.56558090975793,216.54541186508033,224.96364636281956,232.21943815937618,243.7319934326269,255.08541548559336,258.5805909250983,273.68840491640975,283.38597521335635,290.150638802734,286.8771151981978,286.4654095692265,203.1364395
ARG,MtCO2eq,Total GHG emissions (excluding LULUCF),271.767327062064,275.092043669672,278.62499291012,276.02189486134,287.51073784783,293.39065980604,299.01003326437996,307.26459358021,310.9014596676,321.5186802559,321.5914269528,315.7590205867,315.4818699742,342.04076693499997,363.12950172589996,368.1513428312,384.28423537669994,391.39617882209996,399.4968541376,377.802363678,378.32982688,384.40781005319997,392.7554788931,394.3278593642,403.82423499669994,410.3417348012,414.2490061689999,410.0067540812,406.7004423556,396.54822481921303,176.50955999529998
ARM,MtCO2eq,Total GHG emissions (excluding LULUCF),24.28669664840428,24.876340061426003,13.976314401536998,7.713376976053,5.407668360942999,6.071729564291999,5.160635364498001,5.914632292234,5.937072230813,5.595973262567,6.081430389223,6.19039943647,5.770467506639,6.248336146934999,6.71617144717,7.506313290694999,7.535210207011999,8.217357954707,8.744203961667,7.46641218067,7.2385812708819985,7.890019227957999,8.797722180581,8.672970487523001,8.717884153046,8.296311136952001,8.465404158307999,8.729676858877,8.888892604329001,8.561821901547999,5.8187886119
ATG,MtCO2eq,Total GHG emissions (excluding LULUCF),0.49215853515201397,0.515253041457307,0.5245599542159449,0.48703716484485393,0.513469208634986,0.53615370899629,0.540747484272605,0.531780134323706,0.520032906369618,0.532566188392185,0.513189093445704,0.512465200551874,0.5164901988022089,0.5707613969281821,0.5965244049580399,0.586174759590997,0.581308459429129,0.5928253036410049,0.600782129294256,0.6756981916076459,0.6546377849872229,0.709190491752292,0.7723080904576399,0.821759599447823,0.8149275755692429,0.8111839280370159,0.799293151777343,0.6427106274171399,0.626217342241897,0.613739393911618,0.45725176844
AUS,MtCO2eq,Total GHG emissions (excluding LULUCF),456.11457259229996,458.6385544531,460.2967054448,462.9857254278,467.6935555092,476.1248928912147,491.4753303468894,503.6779297227714,527.028640492485,533.522338029178,543.8136067632901,553.1308231686601,562.47513258447,553.2657549170301,573.78852943522,580.40078156901,584.19160119742,592.78435101739,591.2893936107799,601.11047880452,596.70543251612,601.17601663296,601.79502964528,592.1904406483999,582.94192926326,590.9448286521899,589.47878843128,595.3954740995099,591.58876767245,599.4273132087999,386.439167359
AUT,MtCO2eq,Total GHG emissions (excluding LULUCF),82.36893360596,86.46792454947999,80.83994787728999,80.96376795104,81.443990497,84.50549973931999,88.48476698789999,87.87820491725999,88.05566305450999,85.97187749054999,86.35527340639,91.35076969760999,93.05297164750999,98.77096430704,98.51357796413,99.15375063862881,96.6610147270082,93.48960546082999,92.73733497856,85.72526756399999,92.12913843443,90.52064312768998,87.39568166845999,88.32658716690999,84.95437427971,85.87798645188,86.12582988598999,88.83374207679,86.3567377605,88.08930495591999,63.69114120626999
AZE,MtCO2eq,Total GHG emissions (excluding LULUCF),70.03324772526,67.68118470614,57.07717511063,50.67831224953,45.69632057208,44.47541740173,39.15564965451,38.6287102316,38.9898545978,39.83078396731,41.68827217802999,40.81464820793,40.60800541351,43.68448898639,43.71654827103,46.86747500551,48.41271704579,50.299398168349995,56.095643602159996,49.69996593032,48.93924533554,51.6965008777,55.21914321956999,56.656042434019994,58.639902605850004,58.415334794850004,58.58206288962,57.98767518956999,58.5104996951,62.201598070939994,33.894674667000004
