category,country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Oil and gas fugitive emissions,BEN,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.0364479896,0.035822195189999996,0.040391930709999996,0.04266087956,0.04176259683,0.02319664564,0.01663228759,0.011884002809999999,0.009107416769,0.0,0.0,1.3041e-05,6.554999999999999e-06,0.0,0.0,1.9596e-05,1.3041e-05,9.798e-06,9.798e-06,1.3041e-05,1.3041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and gas fugitive emissions,BGD,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,1.868001939,1.9311909329999999,2.1269040759999998,2.401582773,2.5717530969999998,2.742163506,2.937414174,2.916655686,3.142779701,3.417168135,3.702738973,4.131334109,4.369514219999999,4.701677996,5.05554074,5.39386108,6.082347688,6.457609457999999,6.875387973,7.425500588999999,8.011753802,8.073565496,8.46646075,9.080789067,9.309233745999999,10.09384519,10.94453921,10.92486301,11.421804329999999,12.347912169999999,0.03673636467
Oil and gas fugitive emissions,BGR,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.192040342,0.173328305,0.1602692408,0.1985441378,0.2194791665,0.2379153516,0.241300986,0.2453291566,0.245770317,0.2567971206,0.2620351619,0.2564764772,0.26217262319999995,0.2607927076,0.29108213959999996,0.3081653599,0.3141790111,0.30115857929999995,0.2942071217,0.2740668453,0.27742320270000004,0.31063912239999997,0.3103533469,0.30497596149999995,0.2951337796,0.2915371839,0.2944043991,0.29725453,0.2944659615,0.28373099459999995,6.300017e-05
Oil and gas fugitive emissions,BHR,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,14.60163663,17.07263696,19.328503129999998,20.19159069,19.906913449999998,19.96084209,20.75262821,17.826351489999997,18.403258809999997,20.41975358,20.595659079999997,21.01306931,19.68755435,18.73989593,18.599433039999997,18.95466151,18.51536498,19.15447116,21.198841329999997,21.776240329999997,21.04444209,21.20536121,23.95013441,26.85374616,27.522478239999998,27.42485407,27.59714817,27.05368149,27.54523923,28.95642109,1.130568006
Oil and gas fugitive emissions,BIH,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.05138087606,0.04905145228,0.028654598849999997,0.023074834949999998,0.0197831568,0.015144048,0.01564914675,0.015728890199999998,0.018049443,0.0188078964,0.025849178749999997,0.02636751723,0.029745578109999997,0.031262267909999995,0.03282756021,0.03254344131,0.03154650386,0.0315294098,0.03234017759,0.04009053183,0.04100449315,0.04180772252,0.04032432447,0.03932947449,0.03957734251,0.038976794249999995,0.03837054355,0.03857344709,0.038223284149999995,0.037622090799999994,7.30528e-07
Oil and gas fugitive emissions,BLR,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.7264582618,0.7543345196,0.6756199139,0.5810447717,0.5444930957999999,0.5103794978,0.4853189955,0.4751582701,0.4730205899,0.4699398675,0.4777120403,0.47943292969999995,0.4977643934,0.5102650683,0.5356029368,0.5470803408,0.5443748481999999,0.5263088828,0.5168975157,0.5100807129,0.4538957001,0.49329418239999995,0.5049177944,0.5077269819,0.5097988373,0.5351943203,0.4860527254,0.4826526738,0.478274958,0.49178055229999995,0.01061321692
Oil and gas fugitive emissions,BLZ,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713568682,0.057516614769999995,0.06216791421,0.05978131228,0.03434944958,0.05805512733,0.03210574191,0.023399033049999997,0.016868614730000002,0.015252706369999999,0.015252706369999999,0.01526466617,0.01327377121,0.01234279258,0.00011898099999999999
Oil and gas fugitive emissions,BOL,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,11.779607119999998,12.90438333,14.08017364,15.12959907,16.47377417,7.58932236,6.9521604649999995,10.389414689999999,6.287442927,6.076893015,5.883981186,4.91773258,5.572835633,6.232749130999999,6.719478614,7.243188152999999,7.047317586,7.112672437,7.383709803,6.721156877,7.390793531,7.933841666,8.875885143,9.885686051,10.36851452,10.2646315,9.832841286,9.473149829999999,9.607949027,8.498547342,0.08866130319999999
Oil and gas fugitive emissions,BRA,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,10.09916101,9.03222813,9.759732597,9.494955363999999,9.598120445,9.857524369,12.011822769999998,13.649074789999998,16.14685805,17.33082576,18.339408199999998,17.74524362,18.21442275,18.55658632,18.45137742,23.18875979,21.24100719,19.98758521,23.283635949999997,25.10032575,23.74537694,24.703940030000002,26.88187219,27.03094079,29.33861936,30.139357179999998,30.86823788,32.03483142,33.06618562,34.00236423,2.331845106
Oil and gas fugitive emissions,BRB,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.02512834146,0.0233238278,0.03083947377,0.0339200858,0.03011171636,0.029290406869999997,0.030881691699999998,0.02922428206,0.03934661819,0.0451206769,0.060676511659999995,0.04721194002,0.038497111449999996,0.03831324601,0.041569955459999995,0.04241488169,0.03167393063,0.03438752897,0.03542642536,0.030846574789999998,0.027691677899999996,0.03376946041,0.029355842769999998,0.02832143836,0.026573631249999997,0.02623460107,0.02634017167,0.02634615187,0.026145111219999996,0.02595142509,0.004246298999999999
Oil and gas fugitive emissions,BRN,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,4.71578515,4.95313282,4.801378627,4.937847883999999,5.0900393600000005,5.292891704,5.309682238,5.415749351,5.477363475,5.9267942719999995,6.386790002999999,6.974634576,6.3347084879999995,6.737643127,6.234044243,6.092665284,7.281040366,7.05462939,8.935797798,7.346079770999999,6.781262857,7.159378052,6.986827,6.598807652,6.393450757,6.2817141759999995,6.129253349,6.449105318,6.161196994,6.579508558,0.49651595579999996
Oil and gas fugitive emissions,CAN,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,44.735677679999995,45.64977078,47.91627103,52.96119956,55.97928139,59.763997929999995,62.42234558,64.65589914,69.39862076,68.0840453,68.84765696,71.15664934,71.25795214,71.38367517,70.4218595,66.97319324,67.26001038,68.73818737999999,68.276412,67.80601454,65.86988284,66.10087392999999,66.32180007999999,69.74767248,73.08164484,76.13539470999999,74.62602254999999,72.2507154,74.51906106999999,72.3890859,2.658967387
Oil and gas fugitive emissions,CHE,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.2109622651,0.21975807279999998,0.2225462673,0.2274291625,0.2300455039,0.2291156282,0.2384191537,0.2356562539,0.2326550815,0.2350451889,0.23066125349999997,0.23287423529999998,0.2310815761,0.22769738169999998,0.2728991044,0.3132241452,0.3514333676,0.3845956678,0.4157062319,0.442425598,0.4653717492,0.4859811972,0.501558903,0.5645306779999999,0.6339857683,0.71045045,0.6378953961999999,0.6618025988999999,0.6942220585,0.7431307299,0.012735455819999998
Oil and gas fugitive emissions,CHL,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,5.558065893,4.694192973,4.368602838,4.05416596,4.085055978,4.956701385,5.564016003999999,5.114361968999999,4.598795916,5.039254156,4.91198165,4.79312442,4.255322733,3.5109576860000002,3.29175731,3.1816376299999996,2.525357423,2.301758123,2.16186947,2.2633368939999996,1.9908682599999998,1.8831179189999998,1.9304123089999998,1.8461151839999999,1.69290986,1.656550126,1.715055048,1.7063745399999999,1.721804578,1.904157895,0.0489312015
Oil and gas fugitive emissions,CHN,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,34.44933468999999,35.395917149999995,35.63974252,36.60049492,37.36171201,38.05610213,49.082092349999996,49.82724781,43.60974062,46.52157653,49.03188633,51.03669736999999,51.21609099,56.73763975999999,60.34532158,66.34724208,72.46818802,74.5585143,78.04166214,80.30842197,83.12341989,87.57151040000001,89.46627267,94.10933709999999,98.85204918999999,101.62537909999999,99.96141812999998,102.6756182,106.305516,115.0035805,5.946923168
Oil and gas fugitive emissions,CIV,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.1293919802,0.1293011777,0.1233803253,0.07038539277,0.4095121375,0.6061752512999999,1.191856206,1.328549787,1.2361135109999999,1.3728564709999997,1.400272357,1.4577917749999998,1.780051117,1.414072127,0.8309154889,1.008382291,1.078583906,1.26263804,1.29132177,1.444511665,1.560409253,1.5303714019999999,1.5409095249999998,1.497030377,1.387864974,1.554908364,1.723327946,1.9054838539999999,1.947265574,1.8635675269999998,0.09785761141999999
Oil and gas fugitive emissions,CMR,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,14.169376929999999,13.567769069999999,12.6007106,11.8038163,10.64216149,11.25593074,12.355054130000001,11.551393899999999,11.653093,11.58851191,11.71206917,11.656245789999998,10.60226595,10.53000255,9.671936004,9.493492578,8.991855798,8.976387188999999,9.932843746,10.21259954,9.143537172,8.425303256,8.507287628,9.223628760999999,10.397993810000001,12.79995067,12.72677264,10.80804985,11.25926311,11.985508439999998,2.066985554
Oil and gas fugitive emissions,COD,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,4.927975559,4.755448551,4.410094525999999,4.241043518,5.492628227,6.1044487169999995,6.283173938,6.053886747,5.5856980499999995,4.6991396409999995,5.242767964,4.982661704,4.758965544,4.864065491,4.5065613639999995,4.2222059519999995,4.024654841,4.612849303,4.327781355,3.751427689,3.7741993339999995,3.625498737,3.320072313,3.118207822,3.0027958169999995,2.949473619,2.829761838,3.2631416749999995,3.2053936949999997,3.279520896,0.40604126059999995
Oil and gas fugitive emissions,COG,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,9.451357641,9.291128085999999,9.332342724999998,9.395226477,8.61015934,10.7731055,14.18774025,15.274475939999999,18.41284361,18.72354682,19.930709620000002,18.72685835,11.85463596,13.137446509999998,14.19426283,17.57549435,19.20619405,15.971487179999999,15.436091939999999,16.949375659999998,18.455292269999998,17.0385232,16.00738671,14.98254738,15.22126482,14.36552606,14.08511937,15.889774849999998,16.79200263,17.184383739999998,3.336891012
Oil and gas fugitive emissions,COL,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,6.7655088260000005,6.690673065,7.588492766,7.362293551,6.534910803,8.082069968,6.9611362329999995,10.802882359999998,11.56634288,9.572342697,9.436446371999999,10.34219242,10.15273536,9.044393441999999,8.399923122999999,7.896210332,7.8529078949999995,7.944940718,8.216168089,9.856660187000001,11.1106214,11.77110574,12.50304823,13.36669221,13.30767389,13.00886924,11.60542469,11.416306429999999,11.3282835,11.39888765,0.7998466573999999
Oil and gas fugitive emissions,CRI,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.003919707564,0.003090278573,0.0042269929159999995,0.004329396808,0.004445498964999999,0.005820816289999999,0.004930835079999999,0.005149629632,0.0009358682669999999,0.00078461865,0.00102395464,0.00327892419,0.00482981911,0.00481626708,0.004651990349999999,0.004292632604,0.005691865171999999,0.0061232598369999995,0.004929286362,0.0030092349139999998,0.0040891255439999994,0.0012159334269999998,0.00018905999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and gas fugitive emissions,CUB,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,1.904244725,1.833658286,1.4537447479999999,1.4522088770000001,0.8005219129,0.8585023091999999,0.9758543786,1.2994470589999998,0.9603331396,1.108077361,1.206162756,1.2286109680000001,1.265373432,1.302329716,1.2865918529999998,1.2675646919999999,1.3752825319999997,1.413220829,1.4215740419999998,1.404899222,1.019224914,0.9255519619,0.9357224218999999,0.9339892086,1.047058044,1.037798618,0.8956081160999999,0.7425596271999999,0.7405873910999999,0.7522021373,0.038336194969999994
Oil and gas fugitive emissions,CYP,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.005093508823999999,0.006090142292,0.005794885484,0.006208159398,0.007213686354,0.006576281374,0.0060513858399999995,0.008302028971999999,0.008608098334,0.009384179905999998,0.009329172606,0.009196277959999999,0.008649320395999999,0.007742744092,0.00221627059,0.0,0.0,7e-06,0.0003486,0.00037799999999999997,0.000287,0.00033319999999999997,0.0003388,9.52e-05,0.0,3.9200000000000004e-05,2.52e-05,7.56e-05,2.296e-05,2.296e-05,0.0
Oil and gas fugitive emissions,CZE,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.3454030823,0.3040203423,0.2912405197,0.2838489315,0.2838933352,0.27621685830000003,1.5042263949999999,1.4747901869999998,1.4309126399999998,1.523976664,1.6190948109999999,1.590482338,1.819364226,1.931098939,1.937321484,1.9270079809999998,1.8797459769999998,1.8267094659999998,1.78631251,1.74470586,1.703950943,1.6423746929999998,1.599539909,1.602772766,1.622348723,1.625810263,1.590525208,1.610727483,1.614087482,1.583044877,0.00020516234
Oil and gas fugitive emissions,DEU,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,11.048641589999999,11.26324453,11.30600631,11.932027569999999,13.17000523,14.727664429999999,14.92581884,14.838849499999998,15.21667206,14.986383199999999,14.683519239999999,14.356746509999999,13.98066521,10.556351529999999,10.00264398,9.599451507,9.318897531,8.949222478,8.351680015,7.925947868,7.367886235,7.013069678999999,6.517051002999999,6.403264088,6.15763517,6.040449789999999,6.114502428999999,6.051596321999999,5.955166449,5.727966701,0.027672525099999998
Oil and gas fugitive emissions,DNK,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.7195817698999999,1.033387887,1.117111408,1.123239715,1.170735289,1.2334028629999998,1.3374673659999998,1.486526726,1.438947126,1.7343374779999998,1.7261732039999997,1.744860375,1.663901476,1.713990285,1.870185821,1.897266147,1.841973886,1.76485001,1.778890543,1.567046891,1.497323529,1.4219062539999998,1.3244202539999999,1.289022202,1.3228508629999998,1.327404661,1.3374811489999998,1.323332063,1.302254046,1.1078741399999998,0.1303170834
Oil and gas fugitive emissions,DOM,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.01253300083,0.01519563168,0.015305864289999999,0.0167724949,0.01769477976,0.017799471259999998,0.0164639558,0.01783364107,0.01693996137,0.01757364316,0.01772298252,0.0145896728,0.01668536113,0.016967388269999998,0.0175097889,0.01806569396,0.01872115043,0.017276094229999997,0.0177526121,0.014018410569999999,0.01538183495,0.01530327274,0.01515565136,0.016273988559999997,0.016166873289999998,0.01169081547,0.014664409699999999,0.012890766799999998,0.01243779594,0.01006988922,4.371147e-07
Oil and gas fugitive emissions,DZA,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,74.27157917,73.41465496,81.4977992,84.78323157999999,84.65321954999999,94.45179279999999,96.06053619,87.51238054999999,83.90563006,85.95958206,92.93375973,79.40658018,73.50511054,83.6484432,78.42787114,79.72972087999999,84.90182956,77.77276278,82.25815079,71.61142665,75.51360973999999,73.68287815999999,79.14643932999999,77.79577857999999,81.03925459,81.81632619,86.30576341999999,85.61170328,87.10811462999999,85.43943273000001,18.04274571
Oil and gas fugitive emissions,ECU,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,8.192276633,7.873545560999999,8.138309088,8.815509817999999,9.112793229,9.488983693,10.50276481,9.935944497,9.028418861999999,8.534382464,7.979034997,8.38932548,7.727376711,8.323015631,8.677860647,9.217496877,9.126027211999999,9.216962069,9.697572032,10.28457189,11.28339486,11.228981899999999,10.10622622,10.471061339999999,11.40347017,11.40875299,11.7817499,11.26063252,10.95226252,11.3727217,2.317674039
Oil and gas fugitive emissions,EGY,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,23.16067007,29.189287789999998,26.49074202,27.39855151,27.49566346,29.239259129999997,30.72648078,29.81438054,26.724789339999997,28.900546379999998,27.375915829999997,28.82397017,29.987980949999997,31.69568946,32.5710112,38.61559518999999,40.10414811,40.24026341,41.62098127,43.502590319999996,39.04722657999999,38.62338807,39.836543119999995,37.08771789,36.32784535,34.47140982,34.96218758,37.54691199,37.12600140999999,39.515301810000004,4.717312229
Oil and gas fugitive emissions,ERI,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.008121245785,0.008126830173,0.0054702161139999995,0.0048385453649999995,0.0059248942329999995,0.00500137315,0.005365194569,0.00322335302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil and gas fugitive emissions,ESP,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.6565546918999999,0.684106,0.7112436877999999,0.5611079862,0.5017600741999999,0.547897606,0.6393149783,0.6351571471999999,0.6650721175000001,0.7273949546,0.7762838108,0.8368540537,0.8992610825999999,0.9490703003,0.9952391807,1.044791757,1.105206533,1.166271824,1.256169223,1.376250257,1.4358964769999998,1.463383081,1.5039262150000001,1.66126059,1.802521233,1.862507234,1.674547383,1.718744077,1.77344701,1.793429999,0.0144318628
Oil and gas fugitive emissions,EST,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.1277757,0.1362804,0.14449400399999998,0.130590015,0.111353685,0.104630805,0.10590999899999999,0.103029975,0.10405305,0.107508594,0.11237130899999999,0.120312816,0.132857625,0.13634469899999999,0.142104945,0.149695995,0.153564801,0.15616848,0.1583172,0.160011156,0.16124685,0.162030339,0.16235887499999999,0.16837917,0.174821679,0.181738707,0.17499975599999998,0.17719950599999998,0.180167637,0.18696780600000001,0.0
Oil and gas fugitive emissions,ETH,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.005768275914,0.005779575958,0.0037857751389999998,0.005326808959,0.005690057144,0.005648414267,0.005742382611,0.002904046245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001498,0.0001498,0.000112,0.00033739999999999996,0.00018759999999999998,0.0002254,0.0002254,0.00018759999999999998,0.00018759999999999998,0.00020719999999999997,0.00021112,0.0002327577778,0.0
Oil and gas fugitive emissions,FIN,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.5476723022,0.5897495026,0.6410502759,0.6779573249999999,0.7084161663999999,0.7368393885,0.6996226724,0.668537577,0.6407544994,0.6707143835999999,0.7011795977999999,0.7349345675,0.7570050024999999,0.8100808508999999,1.3200372919999999,1.8257878659999998,2.3339026279999997,2.8426652289999996,3.350328317,3.864024035,4.366557815,4.862682636,5.362727332,6.322788441999999,7.453375379,8.789534073999999,7.507310104,7.9188047159999995,8.430804018999998,9.219966818,1.731905e-05
Oil and gas fugitive emissions,FRA,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,5.237706673,5.493231686,5.708031129999999,5.867422647,5.906475432,5.952695809,5.674641153,5.53426187,5.418767513,5.424471377999999,5.4105430310000004,5.410791520999999,5.424475333999999,5.423864600999999,5.349298705,5.270844662999999,5.239545381,5.1614982,5.137980035,5.054340506,4.941489508,4.842130627,4.756369125,4.782101173,4.837265995,4.903970394,4.811631281,4.834198228,4.850860109,4.928401049,0.0919799313
Oil and gas fugitive emissions,GAB,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,18.73896078,17.74475566,18.848418579999997,18.91932342,19.07869423,21.401536309999997,24.0180352,22.09882231,25.872655249999998,24.479038749999997,24.85783769,25.485597829999996,24.59630472,27.586215829999997,25.179334179999998,23.1282377,19.372859059999996,16.12707474,17.47449534,16.79372026,16.72879692,16.20856354,16.00799759,15.427652529999998,15.66580138,16.43329439,16.27992972,14.55714866,13.96612085,14.624958929999998,2.9025188689999997
Oil and gas fugitive emissions,GBR,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,18.55472176,19.04302258,19.25197932,20.58114853,22.81430091,25.15427764,25.304748359999998,23.651573399999997,23.00055502,23.17754412,23.149670559999997,22.56271675,21.86505719,21.620044229999998,20.39810477,19.15293113,17.69228787,16.12380572,15.428283519999999,14.46790147,13.28625243,11.79222458,11.568331019999999,11.631954189999998,11.42193403,11.74653338,11.953237589999999,11.96124804,11.74566588,11.464574039999999,2.678609828
Oil and gas fugitive emissions,GEO,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.3945849463,0.391421137,0.38579034419999997,0.3724662687,0.3523800016,0.3488404977,0.35102210359999997,0.29826381929999995,0.2939748644,0.2887600087,0.30909705579999996,0.30764063729999996,0.3052927798,0.32514783529999997,0.3335347648,0.3607866487,0.3566061427,0.35550671289999997,0.35415352029999997,0.35173398469999995,0.3513312405,0.34663713749999997,0.3464966765,0.3461612181,0.3473670933,0.34772559989999996,0.3454679301,0.3449640639,0.3447662202,0.33041885239999996,6.650806771000001e-05
Oil and gas fugitive emissions,GHA,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.006392711456,0.007823717296,0.007627951541,0.006044865997,0.008580368163999999,0.007246760327,0.007869483296,0.00027099237,0.006267677468,0.010976485199999999,0.009173553631,0.01025487277,0.06384787518,0.05345325012,0.2771145726,0.124883493,0.3587657207,0.3090074792,0.46942044199999994,0.4028589225,0.3191515934,2.411075656,2.201953901,2.8612812489999997,2.973552867,3.253457336,2.877085276,5.096242020999999,5.3033325080000004,5.8389711769999995,0.2909526301
Oil and gas fugitive emissions,GIN,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.063,0.063,0.105,0.105,0.105,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.17576999999999998,0.0
Oil and gas fugitive emissions,GNQ,MtCO2eq,Oil and gas fugitive GHG emissions from energy systems,0.0,0.06916273989999999,1.0348507219999998,2.983983381,5.503351821,5.850190323,6.316365890999999,8.724419106000001,10.691170810000001,11.500401890000001,11.95569497,14.22598492,11.21065979,12.368880710000001,14.75927538,15.100671859999999,14.62741318,15.315195319999999,15.763947279999998,14.030018599999998,14.584680259999999,14.07873188,13.49524293,13.49177857,12.564381,12.177353949999999,11.91175178,10.70875165,10.70094106,10.51764059,0.8203795037
