sector_title,subsector_title,source,ISO,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AFOLU,"Manure management (N2O, CH4)",direct,TON,13379.23675,12137.41561,11735.31706,14612.50234,17093.56941,18429.71889,23944.00038,28865.9547,35610.05668,35784.43328,36387.05118,42862.23027,37884.10767,31116.70319,24134.07,29735.20587,33016.82823,38418.58559,43781.67924,34583.5539,34325.23756,34357.03703,34652.02888,34457.10723,33212.36833,29989.20529,30123.30794,30150.05215,30172.0994,30207.63539,30371.42962,30334.69986,30342.07507,30349.72827,30337.82182,30337.82182,30337.82182,30430.48535,30431.06355,30431.06355,30459.39469,30428.64569,30761.8049,30942.11653,31128.88066,31240.32204,30756.39775,30791.38086,30789.9342,30709.18608,
AFOLU,"Manure management (N2O, CH4)",direct,TTO,8462.978033,8928.833156,9227.454746,9638.9854,9710.847834,10108.93732,10349.21534,11008.7534,10630.15185,10649.7121,10558.64175,11134.56197,11880.30507,12385.96246,12448.1503,11946.59073,10860.24234,12290.80406,11060.95536,11239.25936,11511.3276,11300.60659,10934.71734,11274.14781,10731.46384,11741.71009,11946.60668,11554.55992,11716.48093,12367.41517,14287.29004,17271.21869,20945.80857,19061.23539,19892.592,19949.03448,19717.25067,20139.65854,20546.83644,21347.03009,21474.37776,22024.03124,22183.86088,22605.22944,21167.48933,22215.97638,22734.90133,22971.36394,23118.76496,23695.01129,
AFOLU,"Manure management (N2O, CH4)",direct,TUN,75373.39442,80757.02529,84366.74264,85114.68764,87876.17058,89783.22422,91001.97228,94016.27003,84128.35884,75881.26283,81330.43672,80065.12302,85269.41071,83726.81129,90270.06928,94310.76378,93172.43431,99564.34913,100642.4918,102071.5836,108001.9256,110486.9199,110616.3576,118428.0902,110327.0633,109647.3572,118296.6363,120322.5277,128611.695,134939.424,144012.0183,147348.4029,146074.1299,140622.8176,147546.7512,150732.6929,147702.1097,159039.4596,158067.8653,159372.4267,168908.6419,162061.9593,173213.8351,177671.6243,180725.7499,179040.9344,178961.8847,178642.8849,180567.8136,181108.89,
AFOLU,"Manure management (N2O, CH4)",direct,TUR,5758710.435,5649797.306,5723797.676,5825969.293,5928384.709,6014579.561,6175233.065,6392035.145,6575993.458,6817627.13,7029351.183,7264754.528,7150316.838,6719319.284,6794427.999,6289898.928,6377505.544,6411876.138,6408634.95,6336916.716,6174595.488,6700773.929,6997934.037,7230057.731,7280606.373,6713316.573,6899241.627,6957402.715,7358621.233,7340983.936,7453988.649,6922396.049,6944950.659,7185926.329,7073257.155,7393487.597,7840793.17,7239918.98,7008639.029,6817425.714,6864690.998,7203265.732,7858146.155,8516809.001,8951880.668,9064589.823,9132551.836,9427480.406,10234631.95,10603321.58,
AFOLU,"Manure management (N2O, CH4)",direct,TUV,549.3892807,550.1477081,550.5773261,551.4895992,552.0455586,551.9142484,553.5069302,566.9194441,575.2537745,612.0385277,647.8305771,605.9524138,740.7317113,688.6048276,813.0109535,949.7438237,958.1278377,851.5032432,867.622768,1184.688653,1193.722444,1359.086866,1378.62595,1329.218581,1359.782808,1366.621318,1380.427516,1404.519725,1407.228953,1442.394313,1445.777542,1444.503024,1489.416728,1490.702376,1488.700275,1488.700275,1488.700275,1498.839552,1513.770289,1531.888577,1534.523415,1543.573325,1549.963185,1559.012535,1571.507664,1586.031871,1591.00048,1600.453867,1610.009424,1619.814236,
AFOLU,"Manure management (N2O, CH4)",direct,TWN,510904.1956,484594.5825,507240.6449,616326.4177,587852.8708,476170.6175,552144.1601,605026.7084,615822.9329,696979.5714,855615.3181,775269.3826,780466.7452,838551.3615,953564.3309,1062210.318,1083417.818,1153455.786,1179338.423,1161444.993,1284169.503,1401467.516,1638222.116,1601180.075,1622355.949,1630647.495,1702863.602,1739237.973,1342509.701,1129361.763,1236586.786,1269138.654,1217227.866,1161901.168,1153067.004,1152759.714,1202083.867,1188855.314,1117716.958,1084218.833,1040821.733,1050031.605,1061427.62,1019536.725,990283.9254,954008.202,943505.6525,936001.8597,936894.1681,924577.7676,
AFOLU,"Manure management (N2O, CH4)",direct,TZA,364938.6177,372325.0733,379700.5827,386443.9169,395923.4901,405631.6427,420692.0916,431422.2816,442316.8488,452842.7727,461466.5247,477252.7552,480163.8279,497213.7421,476148.0096,487763.1088,494533.3762,502155.0127,509055.6129,516085.3634,524611.6167,532612.0929,540925.6155,548346.012,552016.1008,629411.1466,567880.0009,577214.9734,589115.1976,699558.3738,686417.8273,701131.338,716116.4094,734858.2534,731427.825,741465.6487,773819.5527,777371.2434,791329.3554,802819.2832,808923.8655,893035.8508,944741.1595,1003880.608,1052157.191,1075250.843,1093140.79,1080213.189,1109465.537,1125923.769,
AFOLU,"Manure management (N2O, CH4)",direct,UGA,144346.152,148309.4559,154861.489,159701.5073,163760.2038,171332.0371,180577.1208,185688.2934,197412.5218,199320.7978,187149.422,189145.4135,194992.3693,200202.7965,206958.4378,212841.1387,221546.6464,201135.2047,213077.6641,247763.822,311721.1478,324869.894,334422.3033,345611.8175,343748.8221,354808.0366,363687.1296,375632.0616,388155.9823,400096.6096,414562.2685,431455.9937,449380.1673,473269.2614,494854.085,510259.4778,517624.9296,535676.7825,697185.7746,718023.4186,741242.4265,763215.6106,784999.0107,795483.504,807160.5314,828041.9661,876275.4835,900528.5798,924169.1586,956241.4077,
AFOLU,"Manure management (N2O, CH4)",direct,UKR,8248182.722,8856934.448,9185476.315,9171985.917,9481833.567,9766354.191,9391372.606,9601277.342,10063197.57,10341994.71,10470106.36,10543042.93,10662710.1,10898259.65,11116716.13,11197492.5,11219200.33,11354391.37,11118560.67,11252548.53,11201263.41,10925838.15,10479114.24,9727444.921,9218373.454,8366062.489,7653812.992,6692631.32,5789424.684,5591062.082,5280609.101,4692324.127,4895352.646,4989139.359,4381312.833,4152412.922,4178105.998,4195653.189,3928128.58,3825904.224,3991783.959,4044997.209,3933838.517,4131825.893,4130905.356,3875255.089,3727897.022,3639547.313,3552374.914,3428631.891,
AFOLU,"Manure management (N2O, CH4)",direct,URY,424309.2978,418960.4242,420278.7111,443848.5897,470275.748,497681.7471,463868.8431,454719.7091,448698.3953,457645.1882,491303.802,500814.603,490149.9308,440263.7618,417362.4846,424384.3692,429928.9146,454122.1119,468334.2766,440586.3018,418981.1712,432135.7131,447361.9933,459227.8457,461386.1221,452436.8776,456821.9718,449373.6211,439995.9228,436942.2494,423326.9928,428617.2598,432620.2847,441797.8867,447441.2485,454519.2829,472342.132,463028.0423,467681.4438,455693.5949,432551.1103,433947.1444,424414.3304,428748.6251,434758.5099,448550.0411,446585.1099,436043.0129,421360.9041,421329.0541,
AFOLU,"Manure management (N2O, CH4)",direct,USA,56063834.47,59789009.39,58033281.56,56228200.11,56837920.22,54425573.12,52461953.31,54455492.7,54994501.6,56676598.8,59379062.95,58895738.73,56908356.9,55354717.35,55888182.76,55336451.49,54525564.82,53891686.99,55104241.32,55593578.6,55450528.09,57221938.63,57791003.39,58164903.87,59376732.69,59389177.58,59040412.99,61090174.67,61379664.73,60818635.32,61520039.73,61986771.04,62406865.52,62488327.93,62771347.32,63348436.96,63847609.85,64462865.1,66884153.41,64461562.44,64598556.09,64994772.63,64916839.95,64401862.23,65847542.14,66597175.83,67398249.86,68252671.61,68923387.25,69746652.16,
AFOLU,"Manure management (N2O, CH4)",direct,UZB,1609704.239,1686948.746,1738312.772,1764071.351,1817230.512,1871027.036,1865875.392,1884162.566,1949918.616,1995395.832,2024657.5,2042710.254,2068702.001,2100723.72,2140442.671,2160859.454,2169066.486,2193383.085,2156883.353,2187158.452,2173865.433,2107667.382,2004206.376,1937003.288,1917809.029,1874987.052,1730102.704,1675668.554,1702402.762,1726877.149,1749711.763,1774825.468,1798803.392,1827352.652,1993895.216,2115017.755,2235177.47,2386569.962,2526236.399,2725689.254,2907852.937,3126817.539,3324679.34,3487149.37,3671058.169,3812656.97,4250716.217,4359222.174,4369396.744,4574571.119,
AFOLU,"Manure management (N2O, CH4)",direct,VCT,644.2668387,697.6269852,715.8882357,754.1953517,798.5090262,837.2101432,868.3883352,909.0157782,909.3184472,940.9910607,954.4206379,1006.785213,1069.696812,1138.70437,1201.145974,1241.152956,1235.124588,1377.753534,1545.144221,1428.523701,1326.431283,1136.138425,1142.303838,1200.023287,1240.00424,1236.718228,1235.83603,1281.452405,1290.407212,1290.257024,1315.319038,1308.398761,1287.911206,1243.710821,1241.474327,1245.775103,1256.306431,1289.161614,1306.624447,1332.09506,1199.185375,1027.773175,881.5071835,983.5156977,1019.042698,1053.907161,981.6422977,956.7993719,938.9981875,922.6311923,
AFOLU,"Manure management (N2O, CH4)",direct,VEN,541943.2939,552191.9122,573454.0401,559285.5842,594424.1541,612923.837,629846.9386,645112.8349,662852.3042,692582.3041,720545.5142,730047.8526,761285.7641,769242.5093,810931.3059,844408.8658,863380.3201,918472.4714,938613.6793,897091.9449,884786.2753,883138.7328,908908.4216,949799.0796,1006811.029,918647.3798,916354.7092,921493.3127,951326.7565,959671.9772,979679.7514,1003676.394,1021901.955,1016302.109,1040024.668,1082185.724,1081759.613,1089759.621,1126664.834,1131414.525,1061471.045,1096952.333,1198461.739,1192140.905,1190708.416,1194183.985,1143339.309,1125271.468,1167450.398,1163796.536,
AFOLU,"Manure management (N2O, CH4)",direct,VGB,509.407814,523.8593335,523.3688665,542.4943295,556.8793405,559.0060125,587.2920945,590.6109865,582.5915405,588.0401995,600.196873,603.600957,595.7479125,595.222304,606.636349,599.2341785,498.156239,429.7579581,425.4148391,424.1676649,424.3192159,408.5890678,409.3382683,416.0687573,420.4897246,417.3255906,417.1315766,424.0749345,425.3007675,425.0822703,428.0485377,427.8507152,428.0270992,432.7453977,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,432.0953792,
AFOLU,"Manure management (N2O, CH4)",direct,VIR,1155.247045,1052.364141,1132.70348,1145.181276,1161.944979,1190.863438,1221.582503,1258.808106,1297.925934,1346.771077,1480.025885,1677.448036,1677.961416,1611.534373,1551.181293,1415.912192,1206.520986,949.2487955,1109.418999,1092.45102,1007.171065,1029.867606,1058.96413,1053.661112,1073.680187,1067.887785,1067.050831,1078.891842,1080.678116,1079.92485,1085.05713,1084.754341,1085.397178,1093.39183,1092.765503,1092.782145,1092.939823,1111.544183,1121.849331,1121.849331,1121.849331,1127.400005,1122.00953,1122.00953,1145.433481,1133.711064,1133.226816,1134.402811,1135.207757,1133.436596,
AFOLU,"Manure management (N2O, CH4)",direct,VNM,2462320.859,2485406.357,2519354.816,2701664.303,2786613.493,2274785.055,1835977.051,2327606.761,2365919.755,2456687.413,2592845.695,2740104.544,2858087.678,2998968.717,3177737.162,3249218.314,3317136.725,3422986.365,3386701.915,3534092.509,3531117.73,3536958.385,3862428.71,4088245.667,4248659.764,4406951.32,4567846.901,4723296.306,4845278.367,5005345.822,5293846.214,5533248.373,5815105.077,6230732.317,6549597.757,6930801.972,7023209.447,7058019.838,6980234.267,7118328.788,7020898.272,6885149.838,6709088.662,6674340.796,6803235.025,7049351.131,7333008.733,7088566.914,7252418.344,7379163.873,
AFOLU,"Manure management (N2O, CH4)",direct,VUT,28905.72649,29951.86558,30492.0284,31660.9264,32483.83729,33360.24229,34250.219,33808.9068,33955.29763,34162.93481,34887.03091,36040.69509,36674.68888,37259.2232,37790.55399,38510.28943,39281.19833,40347.07195,33984.22688,34554.96887,36457.74536,37151.73488,37429.97311,39034.48965,39947.26456,39988.54005,40481.95347,40636.89208,41149.79722,41651.89236,42271.5046,41890.31971,42480.42383,44885.63675,45378.79623,47156.37628,47946.76556,52151.53915,53539.53076,51947.2435,52768.21298,53751.2167,54248.38211,54704.31329,55391.94239,55623.07725,56848.41822,57422.36466,58010.7192,58696.47342,
AFOLU,"Manure management (N2O, CH4)",direct,WLF,968.9213107,971.4469187,973.4369266,971.6343164,967.2947585,966.0269661,955.8833745,1052.743373,1850.939144,1860.847414,1773.260294,1911.909526,2066.86796,2175.453082,2386.080386,2497.358832,2517.932133,2531.075787,2546.103968,2553.632459,2569.762246,2628.945098,2676.102909,2701.341688,2706.56689,2719.942108,2721.048044,2728.698178,2733.791679,2737.001789,2743.390965,2740.871436,2743.234221,2745.733407,2741.871082,2741.871082,2747.380327,2747.760875,2747.977727,2758.222202,2753.779042,2754.870139,2758.510743,2759.547088,2758.921525,2758.212889,2758.212889,2758.212889,2758.212889,2758.977355,
AFOLU,"Manure management (N2O, CH4)",direct,WSM,17539.25553,17346.32862,17198.50838,17156.48138,18073.25714,19285.95186,19706.37566,20399.98207,21508.12151,21737.37531,27078.6839,32965.55863,39306.01631,42798.67946,48038.74634,55188.08851,64165.50772,70804.25766,70857.89718,69845.17639,68230.31215,66554.67105,64760.38958,65902.59727,66320.48374,63256.7322,63276.88077,63341.47539,63510.89251,62692.04548,63746.24217,74708.74241,74743.08799,74843.37155,74896.02825,74904.47784,74868.28239,68562.20733,66235.31716,58049.00595,64913.16052,65582.73899,66058.28029,66636.85702,66161.80472,65358.41939,64418.01728,64948.25453,63752.64024,63187.63797,
AFOLU,"Manure management (N2O, CH4)",direct,YEM,88466.64462,97389.8421,95899.34336,91457.79426,97503.68062,99999.28772,93228.51273,93668.78401,94629.55186,94940.96216,95545.1018,97278.43254,98398.15438,100266.0532,103063.2055,105334.4629,108820.5486,110740.9131,116209.0895,113466.6236,133038.3177,126543.1605,132021.8654,136177.6426,135954.6602,135512.7025,142026.6201,146857.3901,153945.7124,157243.6966,163210.5026,173622.4563,175321.0708,198911.0647,201531.0201,204208.7252,209558.3409,219795.6544,227560.5833,232752.6492,235225.1307,239983.0842,243494.2969,247408.5151,250791.9044,249213.5802,244342.2805,243066.8731,255357.149,256650.4717,
AFOLU,"Manure management (N2O, CH4)",direct,ZAF,653448.185,631347.6553,634064.2279,655484.3521,660260.0254,673926.5873,679509.4353,698862.6924,713312.0917,732215.0899,715656.941,702681.6917,722479.8561,736334.4704,712985.1821,685331.816,686567.2867,696972.5363,712440.2643,742972.9599,799529.5192,808423.5933,806683.7987,786394.5071,777094.2197,798669.0578,820101.0755,841297.5374,852938.0875,846672.6141,850513.7826,861447.6221,867361.005,863613.9572,863305.3686,857278.3786,852151.223,873999.9472,891948.4955,898005.301,901149.2669,899476.0446,905548.0026,877785.805,875626.8329,864094.2858,851858.4497,840550.8447,828810.2042,818235.4595,
AFOLU,"Manure management (N2O, CH4)",direct,ZMB,62675.76116,64227.01177,70767.12519,74666.28852,77392.71192,83185.15551,92237.6228,98382.00556,100282.3998,100898.907,102871.207,105321.0558,111622.7127,102336.7184,94764.45466,104705.291,107809.043,111868.8258,115165.7899,126077.3763,133540.2958,138206.0391,140311.16,137047.6321,131622.7402,125785.7752,123538.4701,140409.7135,144880.6951,152276.1977,143941.9035,149725.503,140169.2096,136539.6028,138288.3867,147911.9063,163994.6257,168024.9692,181990.4533,207303.1626,211599.7989,205517.1801,323338.5528,284798.8888,287271.3229,273961.0147,272407.3992,292604.901,305272.1397,310582.1371,
AFOLU,"Manure management (N2O, CH4)",direct,ZWE,192077.271,203722.695,205842.5483,210741.9673,213245.6099,227288.6664,231793.6786,244482.3215,226740.5034,204710.9138,191924.0254,199556.9664,209810.644,208222.341,207938.2497,209489.3361,225701.4941,232355.6515,234647.3635,243429.1247,264469.5632,228541.1664,252552.9214,184931.3299,194544.9319,205398.9514,236760.1076,235283.3822,248477.2866,267252.7234,278607.1934,291979.6487,264358.9429,250377.3861,244605.1475,242397.122,241586.2326,241928.6092,239743.9108,270718.5384,291918.7106,301714.9349,303617.9708,306604.7062,234856.857,270292.2718,279755.0911,260104.7641,267620.1921,279368.9097,
AFOLU,Rice cultivation (CH4),direct,AFG,2039366.56,1992799.2,2064744.08,2037048.72,2009353.36,1981658,1953962.64,1926267.28,1898571.92,1835240.68,1676417.12,1504259.96,1408948.8,1299118.8,1229178.16,1144586.24,1197863.8,1272326.72,1389959.76,1290319.52,1305192,1267457.24,1259031.2,1235952.2,1247524.88,1155799.96,1166715.2,1176310.24,1152570.16,877979.48,798122.64,742866.88,828819.88,890213.8,1197184.8,982304.96,982304.96,1043698.88,1166488.4,1227881.2,1276996,1289274,1258577.6,1258577.6,1350669.6,1006863.76,730590.56,671969.816,721621.152,654092.0206,
AFOLU,Rice cultivation (CH4),direct,AGO,145989.06,126801.136,125131.692,123462.528,83040.776,81902.492,107685.816,106168.3,78488.228,72193.352,60969.412,55053.992,54219.34,43678.376,42995.484,28208.404,27753.124,13648.908,13421.296,17591.532,13631.604,16984.52,18244.884,20471.864,96443.844,51254.056,30933.952,22745.212,18574.948,18923.352,15296.96,13875.232,13201.776,28031.948,39986.576,44173.388,27593.692,32111.856,58975.056,84473.508,85179.08,92779.568,99421.168,105150.92,107139.48,107178.4,269604.44,234525.2,280287.56,427951.3121,
AFOLU,Rice cultivation (CH4),direct,ALB,56015.68,37430.96,43267.84,51122.96,41937.28,41272,40606.72,39941.44,39276.16,38610.88,37945.6,37280.32,36615.04,32354.84,31755.92,25964.4,25465.44,27463.128,26098.688,21571.704,23469.6,6125.504,1797.7344,1025.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFOLU,Rice cultivation (CH4),direct,ARG,592088.448,442168.44,469068.152,425749.52,453095.216,499114.28,463657.432,473834.2,488967.92,518565.404,409451.896,400676.472,547018.304,435850.968,596919.372,496607.86,506196.74,416651.508,395934.084,444227.868,484188.32,351004.92,560827.26,545060.18,539933.744,688069.816,706053.852,801430.28,738506.944,984857.16,628122.6,504591.64,412026.16,441528.64,562095.016,528074.176,561589.84,547002.96,606226.04,643903.12,716565.64,855365.84,782027.624,773148.88,808034.64,772785.16,690218.2,678126.12,658422.8,624751.7932,
AFOLU,Rice cultivation (CH4),direct,AUS,594597.612,594350.736,581947.52,638818.908,941577.84,1037713.88,1011664.64,1224298.88,1196552,1418762.24,1472516.92,1318609.32,1552463.36,924656.6,1403804.08,1410118.92,1205480.36,1068915.12,1152081.56,1039350.76,1102434.48,915255.04,1278658.92,1231572.44,1278826.92,1217243.16,1378106.24,1498667.24,1238973.68,1298400.04,1112176.52,1479776.76,1215217.36,387533.608,563795.456,436791.796,874768.02,169535.8,20026.1124,62151.8212,163552.6032,654720.22,890855.14,981764.532,662571.952,601854.764,230024.284,710191.552,528307.416,742018.1703,
AFOLU,Rice cultivation (CH4),direct,AZE,7526.4,8261.456,8783.068,9490.236,10009.328,9950.052,10259.564,10515.148,10983.868,11356.324,12185.264,11396.392,11440.184,11286.072,11701.564,11203.836,10161.788,10545.304,10554.768,10113.012,9264.248,8851.696,9092.804,12382.636,10420.676,19043.752,21232.652,22203.02,22322.944,32176.48,39009.88,33197.64,31347.96,29165.36,22555.54,20285.076,10519.488,9248.372,11720.464,15095.472,14376.628,15463.644,14771.12,18575.676,9528.904,10484.432,22003.268,44734.2,35362.88,58021.59019,
AFOLU,Rice cultivation (CH4),direct,BDI,20496.868,17942.344,12644.0132,14882.84,16979.06,16205.784,16287.488,21764.512,21976.668,15470,21613.648,25024.524,17251.612,16986.032,28663.656,21297.332,31499.804,54595.716,44737.644,52774.652,51864.092,55199.732,54213.32,52412.136,49363.216,39426.212,58001.16,75817.42,50895.32,65503.984,60574.948,67701.452,68413.968,69483.036,69839.28,70908.348,73046.148,74828.012,78391.124,85517.684,105361.2,121324.56,109430.44,77215.376,84555.604,122026.52,227159.8,154637.28,156098.04,184807.0804,
AFOLU,Rice cultivation (CH4),direct,BEN,19270.552,21901.992,24832.976,25253.676,32385.892,39859.26,54919.844,47244.932,47616.128,42284.62,42510.944,41020.224,38362.66,35864.78,29757.644,24818.696,32586.764,31647.28,31853.192,28705.04,33867.288,32525.36,32469.584,30933.028,35105.616,40762.764,46528.524,54144.944,63448.28,63906.416,83105.148,94439.968,102574.836,83522.124,88204.34,102991.532,93028.824,97614.748,118634.32,143505.6,167678.56,198817.92,234211.32,391987.4,265767.32,232697.08,293436.08,281384.88,481695.76,631314.8834,
AFOLU,Rice cultivation (CH4),direct,BFA,235422.04,230558.72,230094.48,218528.52,180419.96,225505.28,242293.24,169317.4,183139.04,206266.48,185885.84,197548.68,123807.208,104546.68,100499.56,130421.2,104471.864,86088.324,97850.004,89585.132,99406.272,76430.368,103422.256,101855.712,125196.12,172103.12,181017.76,215461.68,170532.6,138108.04,143063.76,208292.56,167012.16,170161.88,176426.32,187293.96,157494.68,144432.12,285436.2,328683.04,476536.2,485555,487678.24,494761.4,514035.76,508526.48,606312.84,588239.68,606312.84,645361.0281,
AFOLU,Rice cultivation (CH4),direct,BGD,87699668,81279156,83168260,84275632,82510708,85954260,81188184,81329024,80867500,80262812,80355828,80439940,80285688,72834944,75386220,75580456,75997600,72855692,71088640,71751596,70359996,67995340,66485748,63661108,62705552,61863144,62333208,61638192,59713444,62085912,61460924,61034680,62039768,62148828,59742480,61718048,62409004,62754272,67325944,67770024,68817308,68811344,68184536,67880176,68140548,67935056,65664340,69330548,71093596,71456010.25,
AFOLU,Rice cultivation (CH4),direct,BGR,191394,186726.68,160588.68,173030.2,176052.8,173445.44,169076.32,171588.48,163153.2,158430.16,157018.96,153138.16,150515.4,140231,141128.96,111222.72,112557.2,117683.72,115144.12,109000.92,82847.8,62809.32,33894.84,22844.304,5919.592,9648.408,17786.692,25264.092,21204.96,8964.396,21997.36,24005.52,25662.56,34699.28,34921.04,27726.16,27960.24,40551.28,47974.08,51201.92,73778.32,72632.56,60817.68,62918.24,68024.88,76445.6,73846.08,64273.44,67784.64,65321.67681,
AFOLU,Rice cultivation (CH4),direct,BLZ,10313.6404,17812.7292,19016.7544,17936.4892,22260.224,24016.86,22792.3612,17991.1088,13536.6952,14138.9724,16328.27,19455.7944,16092.762,11206.2468,11716.5916,11197.0656,6859.85888,7921.1524,8635.4128,17620.8956,13285.9076,15116.0128,11698.834,17388.0616,16189.642,18431.7728,21180.0204,22317.1508,18209.352,15678.6868,12040.8092,13363.1736,15861.6808,15064.3024,10419.4048,12559.1116,9678.4996,12336.5088,11263.3416,15213.8084,15310.1564,14801.822,9007.348,13044.1948,11665.3572,9917.698,11273.3096,13197.0412,9030.5992,9005.370396,
AFOLU,Rice cultivation (CH4),direct,BOL,320303.228,306138.336,289569.588,259731.332,292018.244,403339.608,381414.544,362515.804,324984.604,260649.424,329453.824,310352.42,261452.072,206185.224,529775.428,515064.508,413386.008,411241.152,415494.352,445033.596,454131.58,466133.976,498299.564,488797.344,521022.768,485777.096,478581.908,450614.5,495569.144,617169.924,519349.264,485445.016,431540.368,469056.56,505662.696,625903.544,559508.768,564844.56,516323.192,620659.088,645356.544,592314.296,523304.544,552530.608,581190.68,552723.864,544574.688,574209.048,564085.032,568229.2264,
AFOLU,Rice cultivation (CH4),direct,BRA,16597056,15658230,14687920.8,15313513.6,14681525.6,16453264.8,20330282,18022424,16652300,15891086.4,17906319.2,17217051.6,16719110.8,13938442,14353152.8,12531383.2,14475333.6,15255329.6,14878869.6,12870174.8,9483936,9712505.6,10826914,9984856,9787397.2,9492476,6914390,6352987.2,6218993.2,7566974.8,7101897.6,6356182,6620373.2,6971199.2,8497325.2,9244410,7264930.4,7313824,7453112.8,7508961.6,7117902.4,7197444.8,6309553.6,6152342,6120245.6,5590849.6,5082425.6,5245231.6,4866422.4,4653715.091,
AFOLU,Rice cultivation (CH4),direct,BRN,38362.8056,29943.9644,26719.546,26875.8616,35340.62,37671.5864,37583.0224,28513.6544,23899.7136,20719.9608,19155.4384,17316.8128,14882.9212,15546.1852,18961.4656,7753.41252,6296.76684,8722.8176,7509.39448,5802.7228,4884.9976,4396.5516,4707.4748,2694.244,3548.45512,2294.6112,1958.58768,2536.8756,2901.55068,2587.88208,3064.6504,3197.8968,3397.7664,4596.9644,5043.3516,6495.72,7295.204,9027.3848,8660.96,11532.4216,12311.9024,10686.3092,11972.1308,8527.7192,6435.7636,6155.9512,6748.9072,6129.298,5216.5764,4965.486559,
AFOLU,Rice cultivation (CH4),direct,BTN,232205.12,234153.724,235970.672,237655.684,239208.48,240629.9,241919.104,243076.372,244101.984,244995.66,248390.856,242064.872,246885.352,251442.24,252534.464,259764.4,279501.6,290593.576,201003.656,197342.936,196114.184,229124.028,215085.668,204412.012,194059.488,203964.6,199801.392,186615.072,171271.912,158080.608,159624.64,141206.24,114855.944,120534.904,115740.016,155179.808,162117.368,168981.232,118834.408,145614.504,140070.56,149267.384,129823.848,130689.496,124992.112,122603.88,131874.4,127681.176,127048.992,128694.8593,
AFOLU,Rice cultivation (CH4),direct,CAF,74162.396,74927.888,76785.408,43829.184,77261.212,70578.312,72688.056,95551.54,67018.42,69620.124,69891.304,66845.548,69499.332,44648.996,48919.304,35542.584,38854.368,44859.472,42858.648,41881.056,20205.388,24330.348,22982.288,22003.156,24456.572,25914.84,43941.66,45490.396,48294.848,50947.54,55230.112,60574.948,65563.456,51666.86,57011.724,81954.264,89080.796,89305.216,90199.592,92904.196,59505.964,89080.796,49885.248,55322.764,32635.652,25908.26,27964.244,24094.588,22993.544,22190.92064,
AFOLU,Rice cultivation (CH4),direct,CHL,146540.744,156133.572,145067.132,103113.808,75442.6456,123456.676,151895.912,185454.668,167999.188,238367.416,203431.088,153804.672,177973.712,144006.212,185419.808,175901.88,143563.98,164011.876,167958.784,182053.144,135308.516,121050.16,126594.664,113500.492,115978.632,126802.48,117045.6,86050.692,93146.788,50046.3656,85614.676,94857.756,92963.92,93794.596,82730.704,83162.604,92963.92,72314.536,69639.892,78677.116,81491.312,83464.892,79710.372,69772.724,74417.7,78790.292,88179.672,69563.648,98087.416,108487.7704,
AFOLU,Rice cultivation (CH4),direct,CHN,573869240,612626560,609897960,602308560,602792400,599689720,601002360,582772680,558671400,542786720,536441920,520858800,511081760,506296560,500628520,477799280,474582640,467381040,458312680,462308560,461165880,448346080,435363320,406047600,397851720,399551880,402181640,400732920,387841720,382761960,360884720,350906780,347257288,329953036,357047068,366814504,371848652,375487196,383593165.2,388654492.8,391887330.8,394297212.4,395347677.2,397636797.6,397611519.2,403832836.4,403332890.8,403346930,396033008,389486899.5,
AFOLU,Rice cultivation (CH4),direct,CIV,480351.76,461565.44,454575.8,460283.88,495280.24,599670.4,602105.28,608609.4,626274.6,644434.56,508928,472226.16,477440.32,508944.24,540277.64,580392.4,643872.04,634974.76,630794.64,648886.28,666856.4,713154.4,724452.4,552285.44,665946.4,677236,490033.6,478093.84,370716.64,322401.52,313457.2,312805.64,312521.44,312054.68,312989.04,324199.68,339650.64,327162.64,336648.76,346411.24,362479.04,348549.04,609461.44,723374.4,749126,765290.4,722814.4,730189.6,711474.4,694652.8718,
AFOLU,Rice cultivation (CH4),direct,CMR,96779.2,90213.116,96175.184,106217.076,117524.876,129493.504,138311.824,130348.316,166808.32,118273.316,99100.904,107245.068,136238.48,84745.696,88188.548,106580.46,92510.376,68244.568,52164.112,49608.132,47714.996,42461.328,62553.82,40943.756,45734.528,44153.424,44467.528,41699.532,55724.816,74190.62,72525.936,73064.096,142529.24,141613.64,143370.08,160345.36,178161.48,243255.04,256595.08,174641.32,498767.08,460711.72,455687.68,594112.12,452178.16,808066.56,984075.12,962073.56,1028481.44,1119153.22,
